@RELATION 'Music feature'
%rows=4
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Sub-band energy ratio' NUMERIC
@ATTRIBUTE 'Sub-band energy ratio' NUMERIC
@ATTRIBUTE 'Sub-band energy ratio' NUMERIC
@ATTRIBUTE 'Sub-band energy ratio' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.82338625,0.15334375,0.014024382,0.0032670612,446
0.8677543,0.110735476,0.011306726,0.00224223,447
0.8548946,0.12322217,0.014692016,0.0020213781,448
0.81943643,0.15079935,0.019006006,0.004966904,449
0.82024485,0.15956478,0.0138932085,0.0030067833,450
0.9707568,0.024039602,0.00348222,8.110427E-4,451
0.9407843,0.05029484,0.006215845,0.0016770163,452
0.8613816,0.111667454,0.023322787,0.002884552,453
0.7505868,0.23082764,0.013454844,0.0030072012,454
0.79581153,0.16610417,0.024346713,0.0077848895,455
0.7734379,0.18999536,0.029191358,0.005362543,456
0.89539975,0.08093886,0.01661066,0.0015641602,457
0.914091,0.07508224,0.007958144,0.0017356846,458
0.87007433,0.11342558,0.0117339045,0.001868167,459
0.8955553,0.08979637,0.011112035,0.0023496742,460
0.8963798,0.06672517,0.017520014,0.005175846,461
0.93764997,0.03898952,0.009618427,0.0114186285,462
0.8650891,0.08339755,0.03286804,0.017206954,463
0.9145333,0.056579735,0.013594294,0.011404071,464
0.92662627,0.03893707,0.016347528,0.0155515475,465
0.8423932,0.1033997,0.036234703,0.010663743,466
0.8904256,0.082368374,0.022366472,0.0024275992,467
0.8158677,0.12684102,0.040993754,0.007945528,468
0.8119666,0.13329399,0.03912594,0.004575737,469
0.8545054,0.11094231,0.027269365,0.0059314133,470
0.86523664,0.10149098,0.025962602,0.0051399325,471
0.83641315,0.11481691,0.040534355,0.0072722165,472
0.8938295,0.0820286,0.014734945,0.003909915,473
0.9001856,0.06897936,0.024126565,0.0031273074,474
0.9283254,0.049711265,0.016249765,0.0033953707,475
0.87201446,0.102321275,0.010722579,0.004079352,476
0.92689854,0.06346346,0.0075274594,0.0018777548,477
0.92480254,0.06721136,0.0053267633,0.0011904418,478
0.90448546,0.07458373,0.014779552,0.0038804952,479
0.8430256,0.11958735,0.027233697,0.005220488,480
0.76386636,0.20269826,0.024797827,0.008406681,481
0.88775635,0.08624474,0.017483406,0.006285983,482
0.7578291,0.20086676,0.026809152,0.0110226115,483
0.841322,0.10408277,0.038639326,0.012365708,484
0.8221685,0.12878937,0.03276233,0.009866013,485
0.73839366,0.21141939,0.032271773,0.0114665385,486
0.7917683,0.10852894,0.036110487,0.041458696,487
0.5754489,0.13942973,0.10393071,0.16630408,488
0.6676805,0.12677671,0.054805845,0.14791653,489
0.79674745,0.08671337,0.036453087,0.076008864,490
0.85905504,0.09964151,0.027411418,0.00899376,491
0.8985516,0.0696629,0.022776797,0.004459954,492
0.91546565,0.054917485,0.020558992,0.0038774332,493
0.83848715,0.116668925,0.034906108,0.0054889224,494
0.8115154,0.12840155,0.04087092,0.008073355,495
0.86261976,0.097815484,0.03202359,0.004433795,496
0.82352555,0.13096021,0.033508554,0.0081551345,497
0.8246062,0.13402611,0.032989446,0.0053594317,498
0.9039056,0.0628349,0.022809759,0.0052970126,499
0.80665714,0.14409782,0.030952035,0.00945847,500
0.77936,0.16747004,0.02858209,0.005090329,501
0.8468576,0.11802393,0.0272536,0.0052951956,502
0.88676,0.08360968,0.020449726,0.0050327173,503
0.90657645,0.07508947,0.012931766,0.0023434863,504
0.86189306,0.11770223,0.013875056,0.00502212,505
0.95799136,0.026180588,0.005694609,0.0010916701,506
0.89420944,0.07215936,0.025726188,0.0031584206,507
0.92244273,0.049465954,0.008219959,0.0016542772,508
0.86830467,0.07686595,0.026344998,0.0039663906,509
0.86286926,0.09732054,0.022146996,0.0040137544,510
0.80025584,0.17287827,0.019414097,0.0030476432,511
0.86007386,0.1114703,0.016167799,0.0022994527,512
0.93835914,0.05331485,0.0061327135,0.0014529804,513
0.90068084,0.071877085,0.015926903,0.004290471,514
0.80896896,0.09796726,0.0636054,0.020735577,515
0.9074162,0.07446066,0.008020436,0.0020391673,516
0.86288613,0.11676077,0.016840842,0.0029565399,517
0.68984306,0.25563535,0.028590575,0.017478796,518
0.8992071,0.084010266,0.00755658,0.0020268625,519
0.8757024,0.09773877,0.01767828,0.0040436005,520
0.8292883,0.13810483,0.018324126,0.0041541504,521
0.8408851,0.1389804,0.01536139,0.0030355987,522
0.6691956,0.30375308,0.020762222,0.004132362,523
0.7762237,0.20059803,0.017910898,0.0045352424,524
0.83837396,0.13426472,0.018654317,0.004859404,525
0.830926,0.13574794,0.02485641,0.0053608455,526
0.75788164,0.17689033,0.045244005,0.015001905,527
0.84608626,0.10574149,0.036740504,0.006217896,528
0.7669031,0.17916422,0.02224945,0.0069232676,529
0.83144736,0.13814007,0.0215606,0.0032363264,530
0.8493763,0.12333008,0.020421527,0.0024701643,531
0.8838093,0.09611534,0.0122358985,0.0029931096,532
0.915887,0.06969551,0.0064813597,0.0016938446,533
0.90096295,0.0890369,0.0062828413,0.0010816872,534
0.9001501,0.08160077,0.013372892,0.0012730287,535
0.87722236,0.10462345,0.014304592,0.00257526,536
0.87371206,0.110737465,0.012829004,0.002107081,537
0.84719366,0.11652134,0.020071553,0.0051942463,538
0.9016962,0.08141204,0.013006436,0.003028976,539
0.95176923,0.03566386,0.00729216,0.0025566542,540
0.9556827,0.03862663,0.0034002597,0.001253964,541
0.9304179,0.049303237,0.007526917,0.001988868,542
0.92830765,0.058914535,0.0089016855,0.0020676232,543
0.8646763,0.10931431,0.012959119,0.0020089098,544
0.9230636,0.05899637,0.006452247,0.0016470994,545
0.94375634,0.040264305,0.008943882,0.0014701887,546
0.9098247,0.065454476,0.016817214,0.0031572124,547
0.78773487,0.17684008,0.018671684,0.008589897,548
0.8226001,0.14680253,0.016916154,0.0045751138,549
0.8755614,0.09997323,0.016018953,0.003451269,550
0.77330726,0.18155193,0.033939444,0.0034013335,551
0.8150522,0.16098258,0.015411838,0.004006019,552
0.74995077,0.19265628,0.020528015,0.0041319984,553
0.7461252,0.20367253,0.022094598,0.0036557775,554
0.83736044,0.12811345,0.02582791,0.0038390628,555
0.8309717,0.13676746,0.017663551,0.0032202983,556
0.87302196,0.110089004,0.010585821,0.0030189066,557
0.90482306,0.0820527,0.007944684,0.0018570686,558
0.91052926,0.073738426,0.013160312,0.0015376802,559
0.8151662,0.1597363,0.013643386,0.0024181658,560
0.9566626,0.03555478,0.005539082,0.0013369035,561
0.89956826,0.075106576,0.021642096,0.002471117,562
0.92624575,0.05785258,0.0129815545,0.002678975,563
0.8965466,0.07783147,0.022985367,0.0018591726,564
0.87389666,0.106530726,0.014371649,0.00437397,565
0.89436585,0.06725274,0.02329064,0.0022121614,566
0.8600441,0.10944667,0.01972837,0.0025960326,567
0.93841857,0.049483616,0.005908319,9.7088015E-4,568
0.8962791,0.08307383,0.009847631,0.0014227069,569
0.8925126,0.05735778,0.0072157336,0.0015816868,570
0.8891028,0.084037594,0.013142503,0.0014537501,571
0.82640356,0.13611564,0.016543893,0.0023533606,572
0.8570938,0.11680988,0.016629783,0.002849678,573
0.93341297,0.038698785,0.01641314,0.0031167036,574
0.91580194,0.06024088,0.018590875,0.0040056864,575
0.891298,0.07091067,0.025733525,0.006351282,576
0.7746209,0.1320405,0.056138884,0.0067197476,577
0.91212696,0.05582929,0.027739411,0.003740129,578
0.7687805,0.19431978,0.028170155,0.0053905174,579
0.84274703,0.110076204,0.039551716,0.006035512,580
0.8737555,0.07912734,0.03768841,0.003864708,581
0.7680024,0.15379255,0.058815975,0.013817349,582
0.80998296,0.10348259,0.049501736,0.0066840784,583
0.8975379,0.07993959,0.016022459,0.0053131958,584
0.8107828,0.1460299,0.035947718,0.0054268036,585
0.732848,0.21299008,0.04152241,0.008066252,586
0.8994289,0.087957,0.008782299,0.0025245699,587
0.924805,0.061972134,0.0046743187,0.0027493564,588
0.8794473,0.09245447,0.015690325,0.0037392576,589
0.8345823,0.11244424,0.028870163,0.0056532687,590
0.9137715,0.053308785,0.014134251,0.0059651863,591
0.8766291,0.08182417,0.023857642,0.0059121624,592
0.855896,0.0858956,0.021571482,0.0048052506,593
0.81583524,0.117689565,0.047283944,0.016404979,594
0.86953217,0.09269389,0.024545658,0.012380199,595
0.8004494,0.14099838,0.038246434,0.017806772,596
0.7792065,0.11453986,0.04706006,0.039023455,597
0.7420186,0.13176033,0.046368014,0.07609542,598
0.7060561,0.10213303,0.07960163,0.08982657,599
0.78528607,0.09473312,0.0422888,0.07550329,600
0.94073737,0.043952737,0.010630245,0.0037622377,601
0.88753885,0.07585274,0.02493711,0.0071067554,602
0.8650447,0.099028,0.024765665,0.0063136704,603
0.86616206,0.10472257,0.022115864,0.0055773375,604
0.88488615,0.08560925,0.021079538,0.004700953,605
0.859879,0.09599298,0.025166618,0.008708843,606
0.7122687,0.22711615,0.02353056,0.007047184,607
0.85414314,0.111208126,0.025370574,0.00750921,608
0.8209578,0.11270946,0.028000673,0.0120608555,609
0.86348635,0.0904098,0.03155446,0.0053510475,610
0.76994777,0.158903,0.05246886,0.008453196,611
0.915071,0.064910606,0.014982048,0.0040286956,612
0.8720761,0.10166324,0.018149063,0.006625149,613
0.7686523,0.16898657,0.02438846,0.009965326,614
0.91916955,0.0664931,0.009251773,0.0029395649,615
0.95275867,0.03932352,0.0055198856,9.137741E-4,616
0.9437119,0.029168226,0.0071768044,9.2778844E-4,617
0.88991725,0.06284326,0.017364109,0.004227959,618
0.9380385,0.042741433,0.0099427,0.002639184,619
0.86990225,0.08319188,0.018831216,0.0031261356,620
0.8062142,0.16459075,0.020873504,0.0032738214,621
0.9539466,0.03626815,0.005250905,8.343199E-4,622
0.94400513,0.040612232,0.0063240887,0.0021286795,623
0.94725215,0.041621026,0.0064854524,0.0024421345,624
0.8505185,0.09865016,0.023110185,0.009063881,625
0.741649,0.20557581,0.039228287,0.012268696,626
0.7591568,0.2158121,0.010569131,0.0036627732,627
0.9401119,0.048313096,0.008974145,0.0018904412,628
0.9179671,0.057709992,0.013022685,0.003316824,629
0.8693816,0.095881134,0.022782426,0.006048578,630
0.7470385,0.17072296,0.041133173,0.007493482,631
0.70077074,0.25595996,0.033454284,0.005732304,632
0.659583,0.28696698,0.04059799,0.006770359,633
0.7028265,0.23827286,0.048165325,0.0040176148,634
0.69507706,0.26288167,0.02914525,0.0057656434,635
0.69862574,0.25423685,0.031292558,0.0072832927,636
0.7489632,0.19570023,0.039301783,0.006007604,637
0.85121894,0.120124966,0.019806685,0.005481462,638
0.8674138,0.1087166,0.015110293,0.0036060296,639
0.8599909,0.10948627,0.02461279,0.0038299374,640
0.80013055,0.15409842,0.03691299,0.006313061,641
0.8321978,0.13827375,0.022916703,0.004412095,642
0.9583063,0.036715288,0.0033220374,0.0011371952,643
0.92424035,0.06575722,0.005839958,0.0020300252,644
0.9558435,0.03567463,0.005447071,0.0010216751,645
0.92398095,0.05641288,0.011306681,0.001542116,646
0.89933914,0.08304595,0.014950615,0.0021827312,647
0.88605917,0.09689293,0.01182568,0.0011741691,648
0.8195086,0.15450016,0.02043495,0.0031741513,649
0.9096526,0.08071095,0.004993944,0.0011592231,650
0.9257887,0.06271055,0.008775071,0.0011928659,651
0.93197495,0.055295918,0.007880464,0.0013305215,652
0.88639396,0.096463926,0.009497538,0.0041015088,653
0.93689936,0.048544176,0.011871769,0.0019377169,654
0.8604028,0.12446575,0.010620594,0.002903487,655
0.869412,0.11071446,0.016734416,0.002284899,656
0.8292851,0.08448427,0.07809951,0.0070978245,657
0.5712442,0.19762123,0.17753716,0.018094346,658
0.6528873,0.2033913,0.11069228,0.016043512,659
0.75166047,0.13379751,0.092609115,0.014507489,660
0.602204,0.23068358,0.13709563,0.015655316,661
0.7246839,0.2193865,0.04409409,0.009404596,662
0.7389796,0.19900243,0.022681668,0.0037565532,663
0.89676625,0.08629365,0.012839437,0.002294965,664
0.8394532,0.13259722,0.02184756,0.002372516,665
0.9153938,0.06701746,0.013217973,0.00400901,666
0.9447727,0.04167113,0.0056977286,0.0010528953,667
0.93390477,0.055345077,0.006264641,0.0019073269,668
0.8768991,0.10116271,0.01858228,0.0025824206,669
0.87549883,0.101984285,0.017351447,0.0025991888,670
0.9218453,0.06348871,0.008860041,0.001199974,671
0.9224136,0.066108115,0.005452292,0.0013297474,672
0.9124982,0.078767724,0.0062148254,0.001268607,673
0.8555344,0.12298253,0.010319992,0.0017553185,674
0.88792634,0.09410258,0.012704354,0.0010592192,675
0.9364433,0.045249235,0.013393851,0.0014490567,676
0.886221,0.079449356,0.012889095,0.001915195,677
0.93733436,0.050704755,0.0033046175,0.0011597725,678
0.90210986,0.08004273,0.009199983,0.0017923021,679
0.91835046,0.06952198,0.004933662,0.001066126,680
0.87230545,0.09223601,0.015559023,0.004884009,681
0.88126075,0.06721376,0.01703048,0.022392986,682
0.9044782,0.0559583,0.02324812,0.012025786,683
0.9113285,0.04559146,0.025129678,0.011627424,684
0.9136963,0.04156006,0.019277606,0.023307472,685
0.8937354,0.063088216,0.030668082,0.011532704,686
0.7427665,0.18110071,0.047266595,0.026092334,687
0.8406939,0.11070905,0.037692744,0.0041039656,688
0.78521365,0.14000161,0.053997565,0.0045356606,689
0.8038872,0.12906279,0.05964444,0.0059109945,690
0.7509969,0.1778265,0.04512129,0.009711463,691
0.88730395,0.072988674,0.025374088,0.0032221314,692
0.884936,0.08837967,0.019847931,0.005360862,693
0.90560573,0.06913337,0.017204896,0.005999959,694
0.91873604,0.060430527,0.013519507,0.0036131311,695
0.9097832,0.06932251,0.011770018,0.004744196,696
0.77298975,0.20234047,0.015168465,0.0050705425,697
0.8924183,0.09676462,0.008580407,0.0019056638,698
0.8133989,0.13673887,0.030883742,0.0045732874,699
0.8657524,0.09401753,0.02736433,0.004881888,700
0.7642655,0.18565331,0.029246045,0.007250426,701
0.8460487,0.1256714,0.01899411,0.006329681,702
0.8385449,0.114643395,0.040549282,0.0033751298,703
0.8344207,0.12809904,0.027935382,0.0070152674,704
0.9117046,0.05827774,0.025756942,0.0035858804,705
0.90637577,0.061730567,0.02020286,0.009388917,706
0.8891493,0.064844824,0.031211846,0.014538031,707
0.7516894,0.08872519,0.048107278,0.10976854,708
0.70131636,0.0670211,0.06362512,0.15715446,709
0.8904541,0.05961812,0.023399698,0.020831672,710
0.9361069,0.045200218,0.011855775,0.002032708,711
0.8245218,0.12112316,0.030422384,0.00522523,712
0.8811879,0.08463389,0.024596337,0.006606365,713
0.8181498,0.11539824,0.05156195,0.0126150735,714
0.8303195,0.11576786,0.040645402,0.011714595,715
0.8637525,0.101513274,0.023158006,0.0047056605,716
0.82805467,0.12438923,0.037975132,0.0063593066,717
0.8507303,0.10656762,0.025640009,0.00627918,718
0.8313505,0.12780617,0.020093873,0.0056888596,719
0.8890023,0.08487446,0.02017587,0.004452605,720
0.8232154,0.124061435,0.030351361,0.012587644,721
0.8673634,0.108889766,0.016430985,0.004981153,722
0.82003695,0.15550502,0.016474325,0.0040632207,723
0.8873616,0.0890938,0.01332191,0.002053689,724
0.8237478,0.13382848,0.03286973,0.006221486,725
0.78989846,0.16132511,0.028619118,0.0071349163,726
0.8279276,0.10713869,0.038791887,0.00577337,727
0.88827413,0.080969945,0.02539328,0.0036551745,728
0.89252484,0.07048081,0.023528492,0.004160744,729
0.88098377,0.06603078,0.026377752,0.0032687378,730
0.8563858,0.106228486,0.030516861,0.0038511965,731
0.9395015,0.045692977,0.0088855885,0.0028951054,732
0.86429805,0.094075605,0.018272951,0.0088270595,733
0.8903422,0.06106628,0.025586957,0.013904264,734
0.8375191,0.116375096,0.03240355,0.010663277,735
0.9483617,0.039749503,0.008275875,0.002334226,736
0.7835942,0.18433265,0.014822758,0.01620874,737
0.9280586,0.051432926,0.011923165,0.0034227336,738
0.78202504,0.18019271,0.0303387,0.0046316674,739
0.8454611,0.13284875,0.016259037,0.0025777775,740
0.6526648,0.31522223,0.024929978,0.0049097617,741
0.7500483,0.2177273,0.020992896,0.0071291705,742
0.60601807,0.32713842,0.023294067,0.008558099,743
0.7730511,0.20645846,0.01111999,0.006899908,744
0.7740899,0.19834079,0.0141928485,0.003965151,745
0.950847,0.040568113,0.003853531,0.0020618977,746
0.94536895,0.04023582,0.007443247,0.0047335713,747
0.9516533,0.039077967,0.0046605626,0.0031326823,748
0.90814924,0.060347456,0.01114055,0.0047445744,749
0.86088914,0.11867557,0.012975944,0.006345381,750
0.8571301,0.108650565,0.019510191,0.006145044,751
0.93853015,0.05041023,0.006941477,0.0022584568,752
0.90190405,0.07561116,0.008212016,0.0030931788,753
0.8651991,0.11056067,0.017869892,0.0031786014,754
0.9001487,0.07468179,0.01011654,0.004604403,755
0.8188053,0.15931053,0.014352957,0.0034995964,756
0.87028545,0.1118441,0.01139044,0.001669472,757
0.9147028,0.07770889,0.0058252574,0.0016128959,758
0.93582076,0.05456351,0.0063888254,0.0027906727,759
0.9639231,0.030199299,0.0024999804,0.0018485913,760
0.96493196,0.028060189,0.004392602,0.0023765517,761
0.93305075,0.039313506,0.0063523175,0.004133734,762
0.91311675,0.063969694,0.0073225875,0.0072395476,763
0.891662,0.08985616,0.0072896066,0.0054585896,764
0.84060866,0.14304113,0.005146929,0.0020893267,765
0.8658994,0.12628601,0.0030749675,0.0010722681,766
0.92778766,0.06977654,0.001876658,4.5690787E-4,767
0.8845684,0.10683646,0.0032174697,0.0014454958,768
0.82860917,0.16815294,0.0020132116,3.0600885E-4,769
0.71845084,0.27438143,0.0042197085,7.1902643E-4,770
0.7386454,0.2548253,0.0045986823,0.001693746,771
0.8050771,0.16624779,0.016385129,0.0044476287,772
0.9783973,0.017870428,0.0017689333,0.0018886896,773
0.91090363,0.074153915,0.005459854,0.006104198,774
0.91470665,0.066747904,0.010273327,0.005840525,775
0.77244866,0.1849779,0.02061348,0.017182248,776
0.75344115,0.20828426,0.02120232,0.01633867,777
0.7565209,0.17837696,0.012656191,0.03149439,778
0.87191087,0.1156836,0.0048959428,0.007172424,779
0.8653512,0.09723799,0.0019659833,0.0015680746,780
0.95784175,0.037833128,0.0014922824,3.4858196E-4,781
0.9401026,0.05764768,0.0010819067,8.4471505E-4,782
0.8994232,0.0895409,0.0023280464,0.0010619932,783
0.8517977,0.13866973,0.0019914184,0.0015586083,784
0.8349973,0.15321933,0.0026296333,0.0014610135,785
0.83718145,0.1526328,0.0058735595,0.0020735147,786
0.8992393,0.07545675,0.006674837,0.0044969204,787
0.862858,0.094596356,0.016327668,0.010437051,788
0.89090127,0.081012,0.016496256,0.0066866195,789
0.78884846,0.16077621,0.027439844,0.020533508,790
0.8204152,0.13428032,0.024051266,0.01907181,791
0.8568083,0.101065494,0.018910836,0.017476283,792
0.7670888,0.16717154,0.0316054,0.021612594,793
0.7871325,0.17676541,0.021821667,0.012897964,794
0.850204,0.12566105,0.010604687,0.012495209,795
0.90886354,0.07143127,0.009274145,0.007893117,796
0.92751884,0.06356984,0.0052395468,0.003035704,797
0.87536395,0.10186231,0.011724853,0.009350069,798
0.687475,0.29063293,0.013779753,0.0057351547,799
0.6810033,0.2831172,0.027886992,0.007019845,800
0.9407837,0.03619068,0.009206201,0.009756265,801
0.8955032,0.07842298,0.016004926,0.007523285,802
0.93414426,0.04607149,0.006807177,0.006319172,803
0.92548764,0.05042661,0.011876509,0.009084895,804
0.87311465,0.101854265,0.016045952,0.0068001794,805
0.6846901,0.24779508,0.04204077,0.018767372,806
0.7258733,0.19069222,0.052127752,0.00829463,807
0.94172704,0.034346607,0.018088747,0.0026776718,808
0.90872276,0.062045753,0.021772455,0.004132252,809
0.66570026,0.1771674,0.098238796,0.024217404,810
0.8747461,0.066248074,0.03135698,0.007763553,811
0.7396254,0.11165049,0.08502042,0.024602376,812
0.7901567,0.11522931,0.048427876,0.008789014,813
0.8190834,0.11746815,0.051080275,0.0056021875,814
0.87522256,0.078046225,0.037801623,0.0076891216,815
0.90388596,0.05834062,0.032477748,0.0043750736,816
0.94300604,0.02839523,0.025653617,0.0023641544,817
0.7484432,0.2145846,0.028398601,0.007195412,818
0.89396703,0.0895905,0.011196198,0.004932707,819
0.89260024,0.07394793,0.015445427,0.0019474403,820
0.8408123,0.13515604,0.01582573,0.006245298,821
0.8959385,0.08337586,0.015000027,0.0030706113,822
0.7977596,0.16025203,0.035018977,0.0065832795,823
0.85300636,0.11316027,0.02037852,0.011952164,824
0.85013646,0.11774476,0.020878665,0.0075049563,825
0.8375978,0.11347344,0.03612552,0.010596251,826
0.8246142,0.13047123,0.023881352,0.016728017,827
0.8364605,0.13996345,0.014697191,0.0054083224,828
0.856854,0.10214217,0.025145972,0.006506874,829
0.7460084,0.18638258,0.050700918,0.01349264,830
0.6592612,0.29870072,0.02202225,0.00999944,831
0.6499884,0.32681113,0.017055774,0.0048945365,832
0.77516866,0.17780612,0.031663764,0.007413251,833
0.7757573,0.16811019,0.022753129,0.0070821852,834
0.76682395,0.19385219,0.01880254,0.0052755065,835
0.943916,0.03587581,0.008092378,0.0014512063,836
0.812531,0.116928294,0.020659309,0.0039784675,837
0.7831383,0.18423323,0.02328685,0.005008898,838
0.78562164,0.14856254,0.014571848,0.0048869974,839
0.79275876,0.15796359,0.011975014,0.0044059795,840
0.69146097,0.26425686,0.026242485,0.0069760224,841
0.9472652,0.04202492,0.0074186856,0.0024056234,842
0.9159291,0.06969961,0.007606614,0.0038357705,843
0.94265157,0.047230314,0.0044558216,0.0032463337,844
0.9383282,0.0545934,0.0037453254,0.0013445503,845
0.5985059,0.38649574,0.010974248,0.002454408,846
0.8602682,0.121756196,0.006136537,0.0020064523,847
0.8676374,0.107679695,0.011117746,0.0019668462,848
0.9006815,0.07469329,0.014631029,0.0039972537,849
0.8852451,0.08693514,0.021082386,0.003738236,850
0.82359385,0.13799725,0.026452264,0.009718355,851
0.83109784,0.14147924,0.017069237,0.008150988,852
0.7883226,0.16880728,0.028743057,0.007835463,853
0.7770587,0.19736633,0.013606104,0.010068167,854
0.75632924,0.21297435,0.019721312,0.0059421626,855
0.8986664,0.07506173,0.014370542,0.005962214,856
0.8257508,0.12774205,0.009407698,0.012371402,857
0.85115385,0.12545325,0.011271949,0.0077674873,858
0.87162936,0.11104142,0.008760577,0.0028106146,859
0.8887795,0.09433493,0.010750507,0.0043864995,860
0.873215,0.104536735,0.0072693476,0.0038511595,861
0.8200045,0.1488182,0.016333226,0.0038357233,862
0.9133905,0.07105435,0.009651326,0.004938982,863
0.9058692,0.0803175,0.0069147265,0.0031115883,864
0.93380445,0.05772648,0.0058248998,0.0016767074,865
0.8301845,0.1464423,0.0082857795,0.002519146,866
0.8110677,0.16745621,0.010836302,0.0025253524,867
0.85395586,0.11904598,0.016829632,0.006206818,868
0.89496684,0.07646304,0.015866673,0.0026801906,869
0.93607783,0.05087784,0.006397083,0.002045256,870
0.9138202,0.06702037,0.007481898,0.0033889879,871
0.8668534,0.088287406,0.018181983,0.0040296926,872
0.85733116,0.11878916,0.012479877,0.004187463,873
0.8718837,0.12033487,0.0044529536,0.0021270819,874
0.8156078,0.16264619,0.009169573,0.003497977,875
0.8956936,0.0830229,0.008082561,0.0028097206,876
0.9144315,0.062266372,0.015658997,0.0041430225,877
0.71499944,0.24106975,0.030907327,0.011888636,878
0.69163454,0.22334531,0.057905503,0.015262785,879
0.7279785,0.19897233,0.048401427,0.019038165,880
0.8664396,0.08964982,0.029483136,0.010199904,881
0.8038854,0.1654353,0.02007676,0.009351775,882
0.8411982,0.12087697,0.023368947,0.0074502956,883
0.9193749,0.05049126,0.012151627,0.003101313,884
0.884833,0.0971814,0.011769691,0.0046379655,885
0.8424309,0.13136028,0.016725877,0.007014819,886
0.8399798,0.13831827,0.015704952,0.0042113955,887
0.8006595,0.16946878,0.016565656,0.009173194,888
0.86058515,0.100657776,0.021998795,0.0080103045,889
0.8481215,0.11596049,0.021236293,0.0076800925,890
0.86117345,0.11156654,0.018882394,0.007443296,891
0.73724645,0.1900878,0.05615684,0.013898368,892
0.8113279,0.11919613,0.046018936,0.021529222,893
0.8182974,0.14664449,0.021591395,0.012162522,894
0.803339,0.14126472,0.030793134,0.017880864,895
0.750426,0.19501023,0.0186297,0.03003192,896
0.84797484,0.12277834,0.021293573,0.0064302585,897
0.97844326,0.01586781,0.0029452553,0.0012674332,898
0.9408436,0.04194285,0.010453456,0.0045732614,899
0.9152897,0.047050346,0.020933429,0.0067071067,900
0.87937385,0.055013236,0.03754453,0.011380296,901
0.75479245,0.1821209,0.020449948,0.0071380446,902
0.8749576,0.092568815,0.025164377,0.0050252876,903
0.9407282,0.039923202,0.014159227,0.0028364994,904
