@RELATION 'Music feature'
%rows=4
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Spectral flatness measure' NUMERIC
@ATTRIBUTE 'Spectral flatness measure' NUMERIC
@ATTRIBUTE 'Spectral flatness measure' NUMERIC
@ATTRIBUTE 'Spectral flatness measure' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.8851426,0.7928819,0.8476919,0.80456704,3107
0.809554,0.85039693,0.6783205,0.7678683,3108
0.8325367,0.7969401,0.81786346,0.7619407,3109
0.85661805,0.69715226,0.8134179,0.7605812,3110
0.89462715,0.870267,0.8594918,0.827723,3111
0.6875387,0.777987,0.75067097,0.84370697,3112
0.9132002,0.76366633,0.7571561,0.71713424,3113
0.90857416,0.80782396,0.7062957,0.8340998,3114
0.9303999,0.82221234,0.76979774,0.74662215,3115
0.8901866,0.58975005,0.7755946,0.8852143,3116
0.9326026,0.7360072,0.7402667,0.73083407,3117
0.7442646,0.72288126,0.60941124,0.88630784,3118
0.9844877,0.72265303,0.8018563,0.8553157,3119
0.78196985,0.7318191,0.67534524,0.8037866,3120
0.98369044,0.62159026,0.7558861,0.79605174,3121
0.9018426,0.66164964,0.663037,0.77651227,3122
0.74446976,0.6946537,0.42700383,0.8416078,3123
0.9404347,0.7707243,0.4936558,0.76947546,3124
0.96943456,0.7738035,0.64265025,0.86669725,3125
0.96670586,0.710352,0.53697383,0.76465726,3126
0.95929414,0.75740707,0.5476165,0.84342897,3127
0.8037831,0.8392542,0.5294096,0.79985493,3128
0.91987413,0.8006731,0.54155517,0.79495233,3129
0.87446815,0.9056681,0.6379197,0.8418294,3130
0.9304236,0.8560252,0.79435134,0.81859004,3131
0.844665,0.7726159,0.78932023,0.81070685,3132
0.6628015,0.8680733,0.70292425,0.779917,3133
0.7703601,0.85488015,0.7083569,0.8188084,3134
0.97169805,0.912319,0.7934154,0.820828,3135
0.7330498,0.773281,0.90051895,0.8277825,3136
0.89899814,0.8567123,0.8126459,0.75687224,3137
0.8299357,0.71348023,0.82283723,0.8617086,3138
0.9506018,0.80485266,0.7834765,0.82617027,3139
0.72181547,0.8111434,0.8602091,0.7975911,3140
0.9795194,0.7530708,0.84779626,0.86111575,3141
0.7885101,0.78348017,0.89946973,0.7486441,3142
0.57118696,0.78781754,0.60590625,0.81548584,3143
0.72083366,0.8107379,0.7509606,0.8256832,3144
0.6324947,0.9355187,0.87504834,0.7889983,3145
0.6999306,0.8822182,0.7816544,0.76396245,3146
0.9238303,0.8624483,0.804409,0.8344953,3147
0.74201536,0.7859383,0.7652786,0.8305677,3148
0.9855401,0.8594209,0.9043106,0.65442723,3149
0.5334547,0.78581315,0.6995197,0.74997187,3150
0.7970289,0.62173814,0.70643973,0.79125774,3151
0.9232866,0.63547283,0.770658,0.77165854,3152
0.921732,0.5960837,0.6754595,0.8313907,3153
0.8199918,0.63573205,0.69004273,0.74873173,3154
0.875592,0.58216316,0.7956009,0.7257788,3155
0.87491983,0.67343855,0.7916537,0.8351726,3156
0.8887161,0.8240389,0.8312853,0.7806457,3157
0.6894643,0.91997886,0.88591015,0.876608,3158
0.89628,0.9478452,0.8033205,0.78714365,3159
0.82039624,0.791366,0.85966027,0.84343237,3160
0.78167206,0.7783603,0.91581887,0.8191917,3161
0.96374226,0.7218585,0.90486187,0.79431546,3162
0.86836624,0.76528496,0.87251234,0.7394462,3163
0.9415513,0.6746327,0.6709377,0.81894636,3164
0.9682538,0.39369783,0.65555894,0.7614468,3165
0.98006135,0.7533936,0.76623863,0.87638646,3166
0.72835,0.7828014,0.8105042,0.78353125,3167
0.96742606,0.5735156,0.7227739,0.8232415,3168
0.81239444,0.6307634,0.83544916,0.76857,3169
0.9246305,0.89197785,0.8409866,0.8225105,3170
0.89649266,0.8077253,0.7768123,0.7508585,3171
0.78919816,0.5901815,0.7717032,0.76438504,3172
0.81587213,0.6328248,0.63331056,0.81819445,3173
0.976628,0.6115056,0.7520479,0.7382623,3174
0.94413847,0.44032678,0.7621245,0.7406366,3175
0.95801115,0.505905,0.71592975,0.70744157,3176
0.6447944,0.53936493,0.5049326,0.64879936,3177
0.8600041,0.72620344,0.7886889,0.7254512,3178
0.94520396,0.51823056,0.78716,0.6614007,3179
0.9500634,0.5362568,0.7449828,0.773058,3180
0.83056587,0.56620675,0.903016,0.762473,3181
0.91505665,0.7952207,0.692286,0.787842,3182
0.99491775,0.5574369,0.694573,0.82258403,3183
0.80900794,0.8095605,0.8187308,0.78632563,3184
0.8196978,0.60525405,0.47383302,0.7821244,3185
0.6419064,0.6343223,0.44911915,0.75622034,3186
0.5624564,0.5714845,0.4300762,0.754131,3187
0.71958435,0.70052576,0.54697806,0.7291655,3188
0.66239303,0.6875961,0.5391646,0.6391177,3189
0.63001066,0.62507945,0.6865161,0.644931,3190
0.85619485,0.84479034,0.78468007,0.8179621,3191
0.92603284,0.73616177,0.73807776,0.7780456,3192
0.9491576,0.6493944,0.75751275,0.83483243,3193
0.7851484,0.75804263,0.6754368,0.881679,3194
0.7628088,0.6566787,0.6911168,0.7790564,3195
0.63764817,0.53526574,0.7117061,0.825177,3196
0.91906154,0.5814222,0.76138705,0.8073121,3197
0.919153,0.6682166,0.66177493,0.7965251,3198
0.930081,0.81101954,0.5719799,0.70421666,3199
0.8334356,0.7272161,0.49996328,0.72580874,3200
0.78513545,0.45169458,0.41297248,0.5113307,3201
0.7322884,0.48300448,0.34864876,0.42441788,3202
0.43995798,0.39433604,0.37475467,0.46398255,3203
0.53554446,0.45787784,0.404668,0.6049507,3204
0.90800136,0.6907716,0.7014816,0.7742895,3205
0.7913106,0.6463613,0.7415636,0.849466,3206
0.8703122,0.7085852,0.8513108,0.7803966,3207
0.8917169,0.9079964,0.7914839,0.7967543,3208
0.8264155,0.75047725,0.8179009,0.86547136,3209
0.98468244,0.7539805,0.789593,0.76143926,3210
0.83786196,0.76397574,0.8470576,0.8137152,3211
0.9130231,0.83692485,0.90337783,0.80178344,3212
0.5854798,0.5895802,0.7767484,0.64229316,3213
0.9418458,0.43453115,0.80386025,0.77344185,3214
0.8026062,0.5192207,0.75542516,0.8337137,3215
0.6157285,0.3647402,0.6850982,0.7082489,3216
0.8961213,0.34430936,0.5462136,0.65777254,3217
0.8819333,0.41325843,0.6124653,0.7536692,3218
0.82909,0.58146983,0.80111825,0.91328955,3219
0.9410891,0.6519897,0.7790174,0.8137227,3220
0.73891157,0.5912108,0.7801794,0.8004586,3221
0.91638273,0.4332822,0.67937756,0.8358979,3222
0.8869561,0.60021186,0.72492075,0.8139681,3223
0.59979534,0.7448909,0.7433904,0.7770397,3224
0.8524349,0.84658545,0.8537845,0.82455677,3225
0.9066652,0.6945577,0.83614016,0.8533539,3226
0.94722235,0.8252598,0.73132765,0.7996779,3227
0.9522903,0.80462533,0.7348871,0.83824426,3228
0.9448491,0.60810846,0.73444617,0.80554557,3229
0.92796654,0.3766385,0.7983118,0.79013914,3230
0.8285756,0.62932336,0.75921786,0.85797846,3231
0.8478642,0.6318741,0.657874,0.83186126,3232
0.90029943,0.4571008,0.750811,0.8532334,3233
0.7395179,0.5011285,0.7213303,0.84822595,3234
0.9727764,0.41466823,0.70691794,0.8262936,3235
0.9249797,0.47735676,0.58690405,0.81600964,3236
0.864078,0.48257768,0.7870928,0.8093365,3237
0.9518231,0.48972878,0.7087118,0.785401,3238
0.81608784,0.40080768,0.7582142,0.82316685,3239
0.8812046,0.8068524,0.78504556,0.8499869,3240
0.91258824,0.46392378,0.7722949,0.76383346,3241
0.7289827,0.47719616,0.7908589,0.7711466,3242
0.909715,0.62009126,0.78126854,0.80396104,3243
0.9372052,0.63385105,0.77533513,0.8682414,3244
0.81895345,0.5480381,0.58323824,0.8599611,3245
0.9036991,0.6541762,0.684956,0.8567843,3246
0.9006158,0.4684396,0.6281124,0.75167817,3247
0.9528232,0.58105874,0.77373147,0.7992013,3248
0.6906945,0.5588025,0.5901063,0.81108963,3249
0.87939394,0.60930794,0.6175045,0.80872434,3250
0.9393937,0.6149809,0.7157456,0.8435,3251
0.92323303,0.42235997,0.6505735,0.8421205,3252
0.8182856,0.50478613,0.6583048,0.8497251,3253
0.8989925,0.7213599,0.7458238,0.75701684,3254
0.97189426,0.48071295,0.78383446,0.7958697,3255
0.96204644,0.542004,0.7481283,0.76877236,3256
0.9424336,0.4454036,0.7430462,0.843966,3257
0.85585207,0.5635983,0.78684354,0.74351645,3258
0.68658197,0.57571316,0.71504337,0.7276431,3259
0.96266943,0.51783925,0.78944194,0.83652496,3260
0.8376106,0.5122608,0.7252332,0.8035759,3261
0.8883952,0.49496397,0.64834684,0.82022935,3262
0.72826236,0.5668421,0.8638195,0.77109444,3263
0.81119394,0.48959735,0.73447204,0.7683385,3264
0.8830311,0.49686646,0.6560778,0.7682228,3265
0.7963442,0.42600554,0.76521057,0.81396127,3266
0.95651984,0.592892,0.76852584,0.8264378,3267
0.79895866,0.5985101,0.85221606,0.7769966,3268
0.8879147,0.66054,0.692432,0.7849448,3269
0.8950942,0.680177,0.7824736,0.8251726,3270
0.8890206,0.69486296,0.73637617,0.7610928,3271
0.96095717,0.5691327,0.74746764,0.7265779,3272
0.9725203,0.65298116,0.73727167,0.79979473,3273
0.92655855,0.72989553,0.7303245,0.6906103,3274
0.9503,0.56945,0.7235177,0.7797586,3275
0.90916306,0.4994688,0.6683044,0.823542,3276
0.8950059,0.49070576,0.68346024,0.8201664,3277
0.7583582,0.5149342,0.47592306,0.8195973,3278
0.92812574,0.35757247,0.7549376,0.8444277,3279
0.90943944,0.43017852,0.73288125,0.81015974,3280
0.9552522,0.72045535,0.78717345,0.74648035,3281
0.7969488,0.6648134,0.81057316,0.7913108,3282
0.8492351,0.7158129,0.84546256,0.7934145,3283
0.920388,0.62895936,0.7465688,0.72402865,3284
0.9335628,0.51524544,0.84307104,0.76005834,3285
0.9136196,0.8214917,0.7338635,0.84318894,3286
0.89813143,0.75128627,0.81727695,0.8224124,3287
0.92417836,0.6783274,0.7057284,0.71190286,3288
0.8728464,0.5534657,0.8532537,0.72160256,3289
0.91901815,0.5845733,0.7781082,0.73363155,3290
0.91955537,0.56995654,0.7012408,0.7543594,3291
0.94618356,0.48801243,0.742841,0.76080954,3292
0.9163574,0.6286629,0.7569165,0.82606804,3293
0.84637296,0.7300054,0.7718127,0.72429895,3294
0.94704044,0.73452884,0.7071775,0.76294947,3295
0.96730214,0.80282634,0.7303101,0.84448427,3296
0.70273834,0.6693547,0.82899773,0.85581714,3297
0.93583864,0.70404786,0.8081612,0.84612143,3298
0.8483186,0.62335694,0.93941915,0.7743002,3299
0.9227248,0.6393115,0.81962854,0.8635427,3300
0.68905014,0.6677522,0.77814955,0.8844928,3301
0.855099,0.79824966,0.8353478,0.87659186,3302
0.8760083,0.7248688,0.8020688,0.8407268,3303
0.8950926,0.6792379,0.69033295,0.8444063,3304
0.8378036,0.9227356,0.8490714,0.8142264,3305
0.8712705,0.80726385,0.6919451,0.904455,3306
0.93369454,0.91121846,0.8195954,0.8082757,3307
0.83722913,0.84728056,0.7935353,0.7610917,3308
0.9289523,0.8377644,0.67890483,0.8792373,3309
0.9431216,0.9195811,0.7738444,0.8160456,3310
0.9620238,0.7332666,0.8481081,0.8050887,3311
0.8849006,0.8454477,0.7839888,0.8756051,3312
0.78531796,0.78044254,0.6548579,0.79180634,3313
0.8535303,0.8832797,0.8208291,0.7596847,3314
0.88642055,0.8535398,0.7723616,0.7558964,3315
0.7019159,0.85135734,0.7777396,0.78008693,3316
0.7862088,0.8088023,0.6567289,0.7486497,3317
0.9599868,0.86974937,0.786359,0.7179565,3318
0.8265807,0.755579,0.75974685,0.7686735,3319
0.74730223,0.8602701,0.7483945,0.76543766,3320
0.90945,0.7545978,0.7805623,0.85558015,3321
0.77890444,0.8704657,0.75356615,0.8055839,3322
0.7611324,0.7888684,0.8069502,0.8294397,3323
0.83773446,0.8570399,0.8665972,0.8175932,3324
0.7024155,0.84356487,0.8308809,0.8709455,3325
0.8367621,0.91751707,0.75721025,0.77972037,3326
0.79488444,0.82676905,0.8924735,0.7748308,3327
0.94960815,0.8327489,0.84564394,0.7876717,3328
0.83559877,0.7991631,0.6533535,0.83169824,3329
0.87670285,0.9068996,0.8042456,0.72406507,3330
0.8390334,0.8109743,0.8276288,0.74438286,3331
0.91463745,0.8000491,0.7770235,0.7330041,3332
0.79284483,0.74899596,0.76559395,0.7532391,3333
0.88570684,0.79208684,0.7471968,0.7630252,3334
0.6566273,0.91147697,0.84809995,0.8406231,3335
0.81957334,0.69125944,0.8618279,0.8427006,3336
0.9044652,0.7346181,0.81832355,0.79207325,3337
0.7945808,0.6864248,0.8087403,0.7447656,3338
0.8528213,0.7907601,0.67985725,0.7925948,3339
0.8739408,0.8405609,0.700369,0.74721855,3340
0.8978246,0.77548474,0.7523857,0.8029655,3341
0.81945866,0.8562611,0.7219077,0.7776789,3342
0.600029,0.89724773,0.8656377,0.829619,3343
0.8299047,0.9159502,0.81641835,0.79191774,3344
0.8051669,0.9237919,0.8660707,0.8364749,3345
0.9465075,0.7613352,0.8450022,0.76720005,3346
0.94939524,0.84217405,0.75275415,0.7955639,3347
0.9581982,0.8947729,0.7464331,0.83828133,3348
0.96199805,0.8133173,0.8009901,0.8598684,3349
0.86976886,0.84919655,0.82373554,0.7472202,3350
0.8294002,0.86873686,0.7967392,0.78193295,3351
0.7209929,0.9485649,0.90660256,0.73957133,3352
0.96127003,0.8370523,0.81863236,0.83246344,3353
0.9494532,0.88668615,0.8027896,0.76981,3354
0.96418566,0.78655255,0.8763156,0.8245515,3355
0.9520834,0.80321544,0.78415847,0.83878464,3356
0.70000964,0.8812175,0.81798244,0.76040477,3357
0.8345026,0.73835725,0.8490153,0.88683736,3358
0.8515234,0.7838197,0.85379344,0.873587,3359
0.7751472,0.88699067,0.7880212,0.82634276,3360
0.93133646,0.61417836,0.7736757,0.8087663,3361
0.8002226,0.67340785,0.81889063,0.76459926,3362
0.9463854,0.72360295,0.8745746,0.7942722,3363
0.91917557,0.8507312,0.785668,0.8839813,3364
0.89260936,0.91956985,0.8770085,0.8047751,3365
0.94506913,0.82954675,0.7977704,0.75163937,3366
0.9458543,0.85775524,0.84287304,0.86088353,3367
0.85251206,0.8909841,0.7849215,0.78520703,3368
0.86508,0.8338733,0.7791066,0.7607918,3369
0.8396163,0.7350129,0.8378663,0.76591825,3370
0.9206381,0.8834753,0.9117721,0.8621196,3371
0.82969964,0.83636093,0.8707626,0.8030453,3372
0.8807283,0.96447283,0.8060224,0.7792697,3373
0.91665035,0.8749342,0.68941814,0.8072084,3374
0.96093297,0.7372682,0.8272105,0.8704014,3375
0.9762941,0.8684865,0.7374747,0.7776828,3376
0.8111841,0.8520181,0.7709725,0.7539995,3377
0.8905004,0.87881255,0.847905,0.7711253,3378
0.9475791,0.82685673,0.8683393,0.8552411,3379
0.7010294,0.71496266,0.7240881,0.8179727,3380
0.89074755,0.78153956,0.8779751,0.8067399,3381
0.96833456,0.89943457,0.82307774,0.7734683,3382
0.8630817,0.8976662,0.8770627,0.7937988,3383
0.8643402,0.91338384,0.86827815,0.8711155,3384
0.80023706,0.8205076,0.8457573,0.7971765,3385
0.94134563,0.83497846,0.8448913,0.7147387,3386
0.90999925,0.7384752,0.7611949,0.76281893,3387
0.9321901,0.7367963,0.8607888,0.8179837,3388
0.96341753,0.6538804,0.85504705,0.7537497,3389
0.8333581,0.6353552,0.86280763,0.7166929,3390
0.85548866,0.7370052,0.71754295,0.8191559,3391
0.9363888,0.76275676,0.79038554,0.8376676,3392
0.87716335,0.87417775,0.80783415,0.84858567,3393
0.94788855,0.79424965,0.88334286,0.8122422,3394
0.9555134,0.76264954,0.84910965,0.8168973,3395
0.76359344,0.81613946,0.81012934,0.7796248,3396
0.9530538,0.78247875,0.8456784,0.85822123,3397
0.8543327,0.82400024,0.84073275,0.815463,3398
0.7081236,0.785247,0.7310785,0.7827811,3399
0.71205574,0.873099,0.8972404,0.8752325,3400
0.8383001,0.8518245,0.75332236,0.8470769,3401
0.8426106,0.8898709,0.86508197,0.7770581,3402
0.93219197,0.58227277,0.885464,0.8325775,3403
0.93690753,0.8246195,0.85875714,0.83029413,3404
0.9366266,0.9255023,0.83303905,0.81752396,3405
0.9105941,0.90534353,0.8679459,0.7635531,3406
0.9765439,0.8010641,0.79319197,0.80133265,3407
0.88540816,0.8318231,0.75990856,0.791788,3408
0.9192081,0.79739326,0.8457423,0.79377806,3409
0.98724216,0.6623495,0.91297525,0.79015875,3410
0.8402524,0.8614492,0.8605611,0.7872356,3411
0.7182785,0.8779157,0.84639686,0.8343074,3412
0.98125976,0.7749592,0.78025866,0.8060773,3413
0.6797257,0.9191387,0.72983277,0.7843438,3414
0.9197873,0.87318665,0.8287762,0.8239332,3415
0.85084915,0.9474888,0.73217255,0.78257453,3416
0.92159384,0.6720593,0.759446,0.8593462,3417
0.7875738,0.8928464,0.8012246,0.77546424,3418
0.67146575,0.8411074,0.9211013,0.7878234,3419
0.8812308,0.9434653,0.8082534,0.7900121,3420
0.9546388,0.83431,0.76371694,0.86800903,3421
0.9087124,0.8813799,0.8297297,0.87600183,3422
0.8950578,0.8224561,0.8172417,0.8352888,3423
0.9782603,0.904857,0.7654803,0.7831341,3424
0.97202957,0.88223827,0.759962,0.7494795,3425
0.86328685,0.75853753,0.78512675,0.8275703,3426
0.85729784,0.777316,0.8252599,0.79898703,3427
0.9143017,0.779306,0.78821206,0.78817225,3428
0.8915154,0.8528316,0.7847507,0.83650225,3429
0.9786833,0.92259264,0.74744433,0.8074911,3430
0.91546226,0.7901598,0.927035,0.7922796,3431
0.9879612,0.7815165,0.75165635,0.89274025,3432
0.7975743,0.74512607,0.75220805,0.81780714,3433
0.83704466,0.8435343,0.8585623,0.8880702,3434
0.7381425,0.8229255,0.8192177,0.7766913,3435
0.8386205,0.8579348,0.8668382,0.79857284,3436
0.8946919,0.7897417,0.8295154,0.86881644,3437
0.7989015,0.8286023,0.8763699,0.8181007,3438
0.80228925,0.65153825,0.8779375,0.84650666,3439
0.8580054,0.6939791,0.83576745,0.7899745,3440
0.9263638,0.9365478,0.7654911,0.7518086,3441
0.8927092,0.87172157,0.8105329,0.6993986,3442
0.7926029,0.7831449,0.80573624,0.7834813,3443
0.73626626,0.8537219,0.7656195,0.7969018,3444
0.9279877,0.8726044,0.853487,0.7749166,3445
0.94729,0.9251555,0.83341986,0.84015375,3446
0.9174832,0.7356501,0.8784088,0.7836408,3447
0.87717575,0.6645056,0.7518397,0.7625869,3448
0.9707981,0.76278573,0.6232658,0.77643454,3449
0.5371963,0.8082171,0.61689544,0.7686853,3450
0.7148854,0.8092537,0.7529408,0.8479373,3451
0.93965685,0.65060157,0.82027626,0.79037213,3452
0.90896475,0.88902664,0.85286295,0.8205593,3453
0.9368642,0.8724658,0.78057,0.8075345,3454
0.8865647,0.7431928,0.9262429,0.7844745,3455
0.6363131,0.8059624,0.8432587,0.7306538,3456
0.9668676,0.7221307,0.84770906,0.6665894,3457
0.987029,0.78491,0.90582114,0.7962834,3458
0.91982305,0.87952894,0.7850202,0.8682084,3459
0.8753255,0.96270776,0.8733652,0.8774542,3460
0.86299354,0.76938576,0.89376426,0.8357113,3461
0.90441287,0.7978235,0.79480666,0.8326942,3462
0.9559597,0.7210463,0.8507621,0.73911047,3463
0.8568381,0.886878,0.8685304,0.8371447,3464
0.9421312,0.7170589,0.7711092,0.8683722,3465
0.8690422,0.6862103,0.7818538,0.80663663,3466
0.8795148,0.7588251,0.8209354,0.8021102,3467
0.68923354,0.7523235,0.8332569,0.8003462,3468
0.96035665,0.7303757,0.83737785,0.8546918,3469
0.9387998,0.67041475,0.84588784,0.787112,3470
0.95095,0.88917774,0.8641631,0.8382716,3471
0.8323453,0.72492903,0.6822908,0.72844225,3472
0.7677065,0.79583526,0.8589121,0.7694156,3473
0.88746977,0.8719249,0.8234435,0.8263396,3474
0.94166356,0.7713923,0.6574268,0.82664883,3475
0.8810823,0.79432803,0.7043521,0.841449,3476
0.80785215,0.77308214,0.7306359,0.7948012,3477
0.9210464,0.71134126,0.7839876,0.8381489,3478
0.85540617,0.9434196,0.79303604,0.7700681,3479
0.96677965,0.77125907,0.77379405,0.8769553,3480
0.84355503,0.8754394,0.75853086,0.7362182,3481
0.6544908,0.7821505,0.7341109,0.7936045,3482
0.8373491,0.83501256,0.85555476,0.83188486,3483
0.92920786,0.8218954,0.8424648,0.86345947,3484
0.7683902,0.884606,0.79197013,0.7681816,3485
0.9397541,0.7351747,0.8114323,0.8093255,3486
0.9841065,0.9135433,0.83289427,0.8393441,3487
0.95364505,0.760125,0.81220096,0.78916866,3488
0.893843,0.82853407,0.88565624,0.86913586,3489
0.9124334,0.8663039,0.78404546,0.8901422,3490
0.93598336,0.7527804,0.84131134,0.86067206,3491
0.78849953,0.78928345,0.74602616,0.8523139,3492
0.9560257,0.7102378,0.7585783,0.7661501,3493
0.92536676,0.79576415,0.8344432,0.8192192,3494
0.8251921,0.9102372,0.80293113,0.8299363,3495
0.88707983,0.8560235,0.80445635,0.8375481,3496
0.9809063,0.80256027,0.90234745,0.8319306,3497
0.88504934,0.8179943,0.7941179,0.7805143,3498
0.7796173,0.6842677,0.8731337,0.80024356,3499
0.883916,0.80229545,0.89633006,0.8082296,3500
0.8671366,0.835577,0.8768081,0.84022015,3501
0.9416665,0.89472055,0.891173,0.82184076,3502
0.8805555,0.85267633,0.77328295,0.7951975,3503
0.9374282,0.9454635,0.73614806,0.85741425,3504
0.8855277,0.88255537,0.8592478,0.83624727,3505
0.85734063,0.8827747,0.6119479,0.83316624,3506
0.7042308,0.9318644,0.71442163,0.8596228,3507
0.9032983,0.8160489,0.84938496,0.820895,3508
0.9742622,0.8556663,0.8299304,0.81831014,3509
0.90065706,0.8132492,0.791537,0.86027145,3510
0.7641914,0.8494911,0.85555893,0.8075317,3511
0.7259819,0.8197855,0.86339766,0.8072615,3512
0.8999155,0.8324909,0.81108445,0.82305306,3513
0.9397672,0.8075324,0.77420044,0.82071096,3514
0.7417282,0.8883685,0.83412874,0.8423593,3515
0.8488474,0.88266605,0.88149005,0.79202384,3516
0.827149,0.8320052,0.8802978,0.7838579,3517
0.95360553,0.8900321,0.87971914,0.8684785,3518
0.88514954,0.7911922,0.826798,0.80420405,3519
0.9868424,0.89437616,0.89552516,0.8291446,3520
0.8207397,0.7048339,0.8262603,0.8141375,3521
0.9083144,0.94615805,0.82167107,0.80401254,3522
0.85370725,0.73690176,0.798356,0.79428834,3523
0.9440936,0.7075564,0.75106555,0.7991975,3524
0.93780607,0.84364665,0.8435308,0.8233569,3525
0.8126435,0.70610243,0.7049715,0.80052507,3526
0.875149,0.8381481,0.78623813,0.7484615,3527
0.88753194,0.82201475,0.78068787,0.86551756,3528
0.76357824,0.8339353,0.8166504,0.7962095,3529
0.68754745,0.9137865,0.78865725,0.77898306,3530
0.8804095,0.942655,0.74298096,0.8523419,3531
0.78635335,0.9111814,0.75908196,0.8296002,3532
0.87943685,0.89386106,0.8114109,0.7988511,3533
0.9399772,0.8796341,0.59814054,0.8274711,3534
0.7397981,0.865025,0.7974586,0.85388017,3535
0.8492448,0.8732827,0.7545283,0.8682507,3536
0.8723929,0.8719614,0.6572427,0.79803175,3537
0.9573739,0.8163457,0.8054966,0.7276815,3538
0.93857616,0.6398463,0.6642429,0.8386043,3539
0.924011,0.82245547,0.6346973,0.6975767,3540
0.86332834,0.88341725,0.78549665,0.838502,3541
0.9335341,0.561289,0.7712703,0.85295016,3542
0.8767019,0.9239399,0.806149,0.78739727,3543
0.7960735,0.7887842,0.83562165,0.8457846,3544
0.85527533,0.72382075,0.9067347,0.83369356,3545
0.87677366,0.829644,0.7713041,0.82938313,3546
0.91973037,0.9394478,0.7282178,0.8144536,3547
0.57592404,0.9390977,0.8371516,0.86391926,3548
0.88191164,0.7323203,0.9014052,0.71329117,3549
0.8531051,0.81966996,0.733588,0.78395003,3550
0.92513025,0.8098666,0.8320903,0.7429361,3551
0.8604119,0.8783704,0.7213245,0.6801353,3552
0.9733207,0.6796367,0.7966648,0.7141983,3553
0.78941387,0.90206236,0.7165042,0.77627283,3554
0.8839293,0.8364649,0.84867275,0.82832986,3555
0.9279429,0.77438486,0.9112645,0.7931388,3556
0.7624897,0.91570073,0.7746348,0.7955798,3557
0.8793504,0.80500126,0.8397864,0.80156225,3558
0.919304,0.7072879,0.7961926,0.7737254,3559
0.77504677,0.81848145,0.7718806,0.64532167,3560
0.8198687,0.71600705,0.72374165,0.68651193,3561
0.9424661,0.8877033,0.7122127,0.7957498,3562
0.83891785,0.72351605,0.7667329,0.812631,3563
0.51848936,0.866466,0.7875847,0.7585372,3564
0.89024997,0.903704,0.81845486,0.81224525,3565
0.9596629,0.8661893,0.7259676,0.8255048,3566
0.7661172,0.8734903,0.7098414,0.8533103,3567
0.9480357,0.85772604,0.81657094,0.7878244,3568
0.8663955,0.76921326,0.7411563,0.84167796,3569
0.9333776,0.82316446,0.7533619,0.7433608,3570
0.68851,0.9000547,0.8869637,0.79983777,3571
0.88859206,0.76235276,0.81585526,0.79971975,3572
0.70886475,0.7065046,0.82942903,0.7792979,3573
0.6487825,0.78564554,0.959361,0.8344185,3574
0.9459039,0.80848247,0.80714923,0.8747306,3575
0.97042376,0.7268568,0.88068163,0.84008366,3576
0.9581468,0.71499485,0.813322,0.8069574,3577
0.97890496,0.7883802,0.8326434,0.70825446,3578
0.86579067,0.88326955,0.8096789,0.8243782,3579
0.7012064,0.8010609,0.703801,0.8784424,3580
0.922703,0.6451696,0.79251266,0.7249935,3581
0.94746965,0.78867257,0.863834,0.7172913,3582
0.8516665,0.7911958,0.9310485,0.73198193,3583
0.9622389,0.91651845,0.7430776,0.79331803,3584
0.950794,0.9004871,0.86289966,0.74304634,3585
0.8546821,0.762131,0.77870613,0.854573,3586
0.8564554,0.89195406,0.8116235,0.800797,3587
0.81331694,0.93684995,0.8613584,0.7526947,3588
0.94063014,0.8204345,0.7606782,0.7697286,3589
0.96560633,0.8501225,0.8801245,0.7643853,3590
0.96768975,0.7911025,0.7580599,0.80119723,3591
0.7223167,0.8739948,0.85027236,0.8738202,3592
0.8285707,0.8800832,0.734163,0.76806384,3593
0.859685,0.8048685,0.7667978,0.83981526,3594
0.91950005,0.8634678,0.77934796,0.84031945,3595
0.8750906,0.91317284,0.807065,0.8996573,3596
0.73306125,0.8439999,0.85172945,0.78420925,3597
0.8431165,0.77910304,0.8767474,0.8463064,3598
0.97008204,0.87262046,0.84988713,0.8048183,3599
0.87126434,0.7150134,0.7652668,0.83416384,3600
0.94692415,0.7825198,0.8439309,0.8778755,3601
0.7869912,0.80489767,0.88625985,0.82224584,3602
0.7979747,0.92687285,0.8201562,0.79572785,3603
0.9260883,0.8605625,0.7628821,0.84645706,3604
0.9163854,0.8514805,0.79427236,0.8643906,3605
0.7712205,0.89978594,0.76894176,0.7645781,3606
0.9657304,0.93478435,0.80755424,0.86080545,3607
0.910919,0.83689064,0.756283,0.7388687,3608
0.948932,0.6650789,0.6918665,0.7815948,3609
0.93643034,0.67937773,0.8584282,0.8214898,3610
0.77408123,0.8027587,0.8500534,0.8261065,3611
0.60812026,0.7742191,0.95016927,0.8988554,3612
0.7588748,0.7896191,0.8641938,0.8272726,3613
0.91718096,0.73126364,0.8705562,0.7735976,3614
0.7992584,0.73090595,0.8104528,0.7604442,3615
0.8122843,0.8240483,0.72781503,0.79884404,3616
0.93197745,0.8968858,0.64994997,0.8658385,3617
0.7756805,0.7634519,0.70911187,0.84636164,3618
0.84651965,0.8782655,0.7912009,0.82367265,3619
0.9249512,0.7839746,0.8143493,0.78836,3620
0.67669284,0.79837996,0.81639874,0.8160958,3621
0.8411149,0.8271827,0.8564786,0.7597739,3622
