@RELATION 'Music feature'
%rows=4
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
1.7024792,3.1980371,5.0247946,2.6365745,3205
2.0160239,3.7737675,3.576431,2.6364048,3206
1.5089165,2.881241,2.5115294,2.269511,3207
1.6223687,1.888614,2.4733844,2.9604948,3208
2.2947235,2.7545948,2.2520545,2.6403933,3209
1.3794626,2.0383308,2.2050223,3.9957142,3210
2.4028773,1.6626692,2.4202418,2.4259672,3211
1.678211,1.7986137,1.860132,2.7244034,3212
2.2319343,3.8162405,3.4246283,4.995517,3213
1.5828062,3.9897711,2.2289927,3.3683236,3214
2.0425994,3.6622508,2.9138608,2.8216734,3215
2.3949034,4.4724793,3.3886998,3.113517,3216
1.5883874,4.214186,4.373937,3.7654004,3217
1.6295451,4.232042,3.731361,3.4256938,3218
1.6542839,4.0332217,1.8065857,1.7622353,3219
1.6058813,3.3801155,2.3786662,2.9404256,3220
2.0128772,2.9019668,2.9594545,3.0325022,3221
1.8352767,4.3335786,3.548266,2.2284765,3222
1.7629726,2.7453966,4.077232,2.4406664,3223
2.624224,2.2716763,2.4336362,2.8850877,3224
2.1522589,2.2234285,3.439753,2.441415,3225
1.6782303,2.5241084,2.9263604,2.476321,3226
1.6390343,2.9485297,4.3008437,2.75712,3227
1.336636,2.7092724,2.9822032,3.8120708,3228
1.4422616,4.2357883,2.8516533,3.1591725,3229
1.8374002,5.4410744,2.6996677,2.3815935,3230
2.515201,4.68379,4.0559087,2.9698448,3231
2.3257675,4.340279,5.198238,3.3959084,3232
1.6528705,4.816052,3.404018,2.278209,3233
2.0732353,4.082876,2.6909838,2.2001753,3234
1.2969375,4.366782,4.198705,3.1859996,3235
1.6010523,4.141699,4.9985037,2.6365573,3236
1.3013376,4.4492674,3.9619641,2.962827,3237
1.5062459,4.6004353,4.369241,3.283382,3238
1.9464351,4.9081516,3.3031125,3.4147625,3239
1.8488709,3.0258636,4.530136,2.9394894,3240
1.6037416,4.1122565,2.4746647,3.7125392,3241
2.1252153,4.4099874,3.470462,3.5324411,3242
1.5313926,3.700307,3.850064,3.2322147,3243
1.3893975,3.8114767,4.3505583,2.5310037,3244
2.1417341,4.1762724,4.5701933,2.6063375,3245
1.8408191,3.5176752,4.8259416,2.589456,3246
1.4560033,4.5185447,5.3628488,2.468392,3247
1.2874115,4.2938423,4.0766506,3.1777081,3248
2.0846968,4.0549197,5.8036427,3.0252879,3249
1.6636268,4.2986712,5.555447,2.3254623,3250
1.6687541,3.8869023,5.010608,3.5450096,3251
1.4255663,4.256023,4.7854958,2.150935,3252
1.4132822,4.464315,4.1880527,1.9853173,3253
1.7594357,3.3949945,3.474319,2.1962194,3254
1.4163355,3.9741957,3.7780943,3.780781,3255
1.4507102,4.3646,3.4746737,5.0462027,3256
1.7398273,4.734992,2.7507498,2.9622612,3257
1.5651567,4.2767396,3.5741138,3.3583002,3258
1.6020534,4.23302,4.2321076,5.554699,3259
1.3524108,4.564563,3.172623,2.4904318,3260
1.5133123,4.560627,3.2851257,2.8041477,3261
1.9713103,4.3242617,4.9999065,2.9166472,3262
1.7388728,4.1898165,3.5804992,3.6938183,3263
1.5271072,4.2978816,4.1303334,4.1161146,3264
1.8869691,4.6418657,3.4805675,3.7433124,3265
2.0202353,4.5610533,2.6550336,4.2443852,3266
1.3803635,3.7905235,3.4235263,3.045951,3267
2.4827247,3.7162828,3.0507221,2.7024577,3268
1.5944623,3.6254609,4.693365,3.21179,3269
2.1333914,3.4163992,3.8583992,2.3063335,3270
1.5552881,3.313298,4.2620134,3.6607037,3271
1.3179373,2.6929278,3.6560106,3.2356145,3272
1.2053229,3.40527,3.8719833,3.4294677,3273
1.4718059,3.241023,4.2807126,4.097732,3274
1.4561158,4.494195,4.9369373,3.1148996,3275
1.409824,4.3286743,4.9348674,3.9362257,3276
1.5955608,4.871931,4.949731,2.5577703,3277
1.9445668,4.31038,4.627604,3.8229344,3278
1.5826626,4.6467934,4.3489065,3.5804923,3279
1.9950932,4.4843884,4.0146394,3.6350787,3280
1.6354474,3.6987157,3.0207257,2.5643017,3281
2.3599215,4.1642756,2.639946,3.919659,3282
1.7370166,2.773447,2.3404305,2.8783464,3283
1.3891966,3.534537,3.2476215,4.2505727,3284
1.7369603,3.830582,3.4658852,3.0868163,3285
1.3920012,2.8289478,2.5714748,3.4141772,3286
1.5713755,3.4861543,2.3983657,3.2283015,3287
1.5901345,3.4464698,3.5723813,4.324902,3288
1.7480288,3.8051202,2.703792,2.5801241,3289
1.4178483,4.013081,2.749076,3.355743,3290
1.5824084,4.0338902,2.64655,4.099528,3291
1.5382996,4.2887588,3.4536028,4.4367943,3292
1.607313,4.0785985,4.5274034,3.1557066,3293
1.7849287,3.3616943,3.6085227,3.7050867,3294
1.422307,2.8779068,3.6509197,2.6629193,3295
1.3326396,2.958433,3.2032158,2.6514604,3296
2.0923147,3.2067842,3.033869,2.0320263,3297
1.5307893,3.025048,3.242911,2.185074,3298
1.9606551,3.4214118,1.9785149,2.8831546,3299
1.3659679,3.7506156,3.013377,2.716825,3300
1.8230441,2.9769933,2.527481,2.3686073,3301
1.5574323,2.3784366,1.9396445,2.2552593,3302
1.7563611,2.9478564,2.818708,3.0312114,3303
1.7631627,2.1812985,3.7949295,3.3191488,3304
1.9029655,1.8989929,2.339568,2.7997549,3305
1.5697511,1.7785711,3.2686481,1.8581495,3306
1.3367587,1.9413404,3.3967075,2.763158,3307
1.7450868,1.931943,2.2507539,3.3372538,3308
1.3286625,2.3992672,3.1613808,2.1374784,3309
1.3923806,1.6550772,2.9707522,3.460284,3310
1.3222617,2.9247274,2.7351015,2.621887,3311
1.8077794,2.2052233,3.0231001,2.5630383,3312
1.5967072,2.6868923,3.3005993,2.4673543,3313
1.6124625,1.9000194,2.6560862,2.1645334,3314
1.8776876,2.072537,2.1483486,2.8081841,3315
1.6604388,1.9268414,1.984981,2.8558462,3316
2.3978646,1.9482498,3.930277,2.9762247,3317
1.4353737,1.7539464,2.5309927,2.8877425,3318
1.9060168,1.7809508,2.938173,2.8076105,3319
2.860508,1.9004841,2.8516347,2.9258108,3320
1.4952092,2.7516391,3.0457103,2.4214427,3321
1.8543942,1.8148236,2.208991,2.4608185,3322
1.8982534,2.226964,2.800724,2.7252007,3323
1.9021443,1.8482132,1.9757441,2.2872524,3324
2.1517763,1.8303348,2.3007774,2.4961586,3325
1.745476,1.4893656,2.157193,2.6537342,3326
2.6562743,1.9631814,2.0352838,2.866747,3327
1.5798049,2.3327253,2.142713,3.1739297,3328
1.8653672,2.0000322,3.009076,3.127039,3329
2.1544662,1.769935,2.900614,2.7823076,3330
1.8151859,2.1834838,2.810748,4.932186,3331
2.0438027,2.2718825,2.779765,4.730963,3332
2.1701589,2.4190636,3.5475645,5.996052,3333
1.3596483,2.1608424,3.3159933,4.2902684,3334
1.9059126,1.6696206,2.5291972,2.3605926,3335
1.9372176,2.821665,2.2725375,1.9488747,3336
1.5261394,2.9379137,2.9275854,3.585858,3337
2.3468742,2.871551,2.3679912,4.3323636,3338
1.7815541,2.5544837,3.1759143,4.9176116,3339
2.1339927,2.4696193,3.940247,5.975174,3340
1.7137486,2.0499806,3.2594652,5.0071115,3341
1.6671327,2.3570573,2.7398565,2.7123783,3342
2.129927,1.5220472,2.2297862,3.248831,3343
1.8354425,1.6336639,2.5192275,2.5924535,3344
1.9174371,1.615447,2.1260765,2.7307315,3345
1.2354633,3.0380943,1.8356742,2.5438592,3346
1.6557631,2.2948515,2.2296236,3.2624896,3347
1.5806834,1.6161159,2.623299,2.4585838,3348
1.353468,1.8386698,1.9808458,2.315505,3349
1.7135509,1.9392152,1.915579,3.6760776,3350
1.9978739,1.7348092,2.1759226,3.2495813,3351
1.81894,1.5931349,2.5319262,2.5946755,3352
1.2277725,2.0864482,2.8074765,2.7328825,3353
1.5405902,2.476174,2.459425,3.883742,3354
1.4734803,2.1925168,3.0219316,3.0003726,3355
1.3756211,2.5785902,3.8622973,2.1964378,3356
2.1078467,2.234083,2.1531105,2.5551655,3357
1.595317,2.7459214,2.219704,2.2117643,3358
1.4672414,3.0202978,2.0773697,2.5610125,3359
2.2040055,1.8731314,3.129146,2.5961227,3360
1.5960842,2.73092,3.1151402,3.3180273,3361
1.7759725,3.1117013,2.5643458,3.627441,3362
1.4537498,2.1140661,2.1509964,2.4180834,3363
1.4592211,1.807823,2.4998791,2.412045,3364
1.6442869,1.7536559,2.4750469,3.0703487,3365
1.5118846,1.7576073,2.331463,3.1003022,3366
1.4286351,1.8666316,2.5161536,2.3947582,3367
1.7216005,1.8845489,2.2754927,4.3165717,3368
1.7675153,2.0589256,2.8383725,3.2005286,3369
1.7814717,2.6090477,2.317083,2.3744173,3370
1.5902689,1.9342209,1.7933012,2.3036563,3371
1.6121111,2.1154718,2.0900652,2.1421885,3372
1.524172,1.4925857,2.3898938,2.976529,3373
1.5218621,1.8591055,2.8896513,2.7653608,3374
1.5160412,2.3586776,2.5156004,1.8507282,3375
1.2877839,1.7406687,2.407022,2.5006187,3376
2.1495972,1.7885276,2.292802,3.325794,3377
1.6611897,2.158086,2.5273914,3.659102,3378
1.2930218,2.1781292,2.0030067,2.6632705,3379
1.5451313,2.80887,3.132217,2.5738115,3380
1.66392,2.5923982,1.8390688,2.2468183,3381
1.4815842,2.4312024,2.692628,2.8059876,3382
1.8344195,2.0202105,1.6956639,3.3475206,3383
2.0665145,1.6917653,2.2399693,3.3414097,3384
2.0105171,2.3940117,1.9871054,3.4075499,3385
1.5622221,2.4374013,2.107499,5.2408686,3386
1.6552476,2.588139,3.953967,3.7520592,3387
1.49448,3.1428566,1.8649044,3.8096626,3388
1.4053199,3.3511019,2.4681292,2.819806,3389
1.4973329,3.2295723,2.9016185,3.6977942,3390
1.806513,2.406079,2.914644,2.5857816,3391
1.5057847,1.7654746,3.1865244,2.326778,3392
1.6453503,2.6044586,2.1527474,2.2063444,3393
1.4862984,1.798468,2.9185815,2.4472668,3394
1.4689823,2.4077532,2.610672,3.564712,3395
2.3583193,1.6908692,2.5137422,2.3795094,3396
1.4818528,2.3881414,2.3009593,2.2080486,3397
1.8434534,1.7117109,2.3768618,2.60798,3398
1.8667866,2.0179863,3.365562,3.6940467,3399
2.0521216,2.292822,2.156637,2.425385,3400
1.9975331,1.9829371,2.9160264,3.1206424,3401
1.8545334,2.1014895,2.172495,2.5649123,3402
1.4993073,3.6742043,1.7265079,2.759086,3403
1.4868125,2.163548,2.4420257,2.9825895,3404
1.595259,1.45765,2.449632,2.8067396,3405
1.5601001,1.8781521,2.3334248,2.7856674,3406
1.4917184,1.7874151,2.9081118,2.8602772,3407
1.5312947,1.9552126,2.4201987,2.4137077,3408
1.7080332,2.6197274,1.69426,2.6402137,3409
1.336584,2.7489023,2.0041232,2.9402764,3410
1.7950045,1.8072337,1.9533446,3.9060657,3411
2.0643759,2.3564682,2.0579288,2.6991155,3412
1.2377802,2.2867184,2.8979733,2.4254735,3413
1.9169035,1.4178189,3.1474135,3.238624,3414
1.3324786,1.6713334,2.4832094,3.1331663,3415
2.443839,1.4466333,3.239822,2.6144447,3416
1.2966754,2.138954,3.2116153,2.1422815,3417
1.7617882,1.6633834,2.1902606,2.7411354,3418
2.1824403,2.0810416,2.4515824,3.76555,3419
1.7853403,1.6595874,2.349828,2.354143,3420
1.3136955,1.8364928,2.849533,2.0274646,3421
1.600714,1.9293447,2.53309,2.1415825,3422
1.7436376,1.9910427,3.1938653,1.9277879,3423
1.1924922,1.7331979,3.3287704,1.9540322,3424
1.3289948,1.7693677,2.8194451,3.1888013,3425
1.8413306,2.0875664,3.6809087,2.4328375,3426
1.9166038,2.0576549,2.8218148,4.308129,3427
1.4480357,2.7026145,2.8060236,2.5299757,3428
1.6750177,1.9980437,2.396427,2.9203827,3429
1.414104,1.6965156,2.4675035,3.217838,3430
1.9553622,2.6201906,1.8798273,2.5485187,3431
1.208276,2.4536507,2.5477574,2.371389,3432
1.9252809,2.5348454,2.6384914,3.4473498,3433
1.8003298,2.1349275,1.7022339,2.6388097,3434
2.0402832,2.5141883,2.060649,2.938724,3435
2.0996594,2.1856105,2.1695833,2.1476676,3436
1.8218389,2.7026193,2.525663,2.5903943,3437
2.4562676,2.1313014,2.0101604,3.166638,3438
2.2136831,2.76832,2.3675466,4.0549574,3439
1.4930228,2.9511044,2.9223583,4.5840993,3440
1.4665134,1.4227309,2.903877,5.340027,3441
1.7571592,2.2454357,2.875969,6.8021383,3442
2.6195467,2.631807,2.3211315,5.154193,3443
1.9917746,2.532936,3.5660686,3.8352227,3444
1.451231,1.5988733,2.6386793,3.6708674,3445
1.4661598,1.6434362,2.4015944,3.1110933,3446
1.8585705,2.9781241,1.7863053,2.596194,3447
1.938852,2.7995605,2.7161088,2.2841718,3448
1.3922566,3.3368146,3.545854,3.7172244,3449
2.262611,1.9161578,3.9054954,3.848213,3450
2.0595434,2.0921247,4.007516,2.4279618,3451
1.5501474,3.0839453,2.723333,3.4209964,3452
1.6798149,2.1828928,2.4615843,2.9203045,3453
1.2725353,1.7033688,2.358098,3.8359747,3454
1.6008319,2.3942382,2.04743,2.4116504,3455
2.126712,2.5156646,1.9351761,2.7396736,3456
1.3743166,2.4317832,2.4433074,3.2147224,3457
1.197031,2.1450202,1.919381,3.0412512,3458
1.9346282,2.6098435,2.294521,2.3658643,3459
1.8037494,1.421442,2.342421,2.535432,3460
2.313486,2.9741018,1.7835159,2.2624388,3461
1.6879944,1.9928112,2.5718126,2.374673,3462
1.4621146,2.4870434,2.1017866,2.8987172,3463
1.5950949,2.134432,2.1775181,2.4281683,3464
1.4709427,2.6057756,2.854714,2.4901524,3465
1.9493446,2.2508633,2.653892,3.062774,3466
1.7224642,2.3621743,2.5636847,2.5960307,3467
2.392905,2.750595,1.8919522,2.6151912,3468
1.5204245,2.6039872,2.5870242,2.3088012,3469
1.4222853,1.9971035,2.0275676,3.5720582,3470
1.2234367,2.1958644,1.8420556,2.1981263,3471
1.9330994,2.275961,2.7700353,3.1315773,3472
1.5034446,1.9107703,2.0303674,3.0462313,3473
2.1161263,2.1012897,1.8292317,3.5810733,3474
1.2938348,2.370648,3.7756639,2.7661004,3475
1.6586529,2.3958628,2.7866702,2.6388104,3476
1.6043414,2.1225002,2.847414,2.4356618,3477
1.606555,2.098486,3.225449,2.3904045,3478
1.9597704,1.6792929,2.8915343,4.0674777,3479
1.5901799,2.042656,2.99011,2.6226673,3480
2.1398404,1.8771331,4.0109744,3.493063,3481
2.2951498,2.428806,3.062172,2.593904,3482
1.7647992,2.6059637,2.4993973,2.3017743,3483
1.8813256,2.283269,2.6956048,2.7549562,3484
2.0243354,1.8463119,2.251906,2.3875859,3485
1.5749458,2.319827,2.2297995,2.9082313,3486
1.3615463,1.8360505,2.1387262,2.8141363,3487
1.452252,3.7324853,2.6087775,2.9872692,3488
1.6210697,2.0255969,2.1231117,2.1255572,3489
1.5896212,1.8923671,2.5811443,1.7884469,3490
1.3615242,2.4717772,2.1919007,2.2756083,3491
1.6011536,2.4190955,2.5391724,2.4592915,3492
1.345359,2.2322524,3.0021162,2.6727026,3493
1.6028007,1.8018302,2.724986,3.2102895,3494
2.0179346,1.8946583,2.4837458,3.326949,3495
1.4157097,1.902014,2.3423529,2.8503895,3496
1.2933499,2.3344412,1.7008513,2.845975,3497
1.7535741,2.2405417,2.0199885,2.6340103,3498
2.0928226,3.0357552,2.4910274,3.448992,3499
1.9299339,3.6874266,1.844994,3.9576213,3500
1.895024,2.2363691,2.245425,2.7613957,3501
1.4494357,2.2957404,2.62976,2.658633,3502
1.9493707,1.8654295,3.7161036,2.5138054,3503
1.6675705,1.4833949,2.9697115,2.3579736,3504
1.6427495,1.9616958,2.0938828,3.0303805,3505
1.8045826,1.6588529,5.1797237,2.5298448,3506
1.6138024,1.8322589,3.54481,2.4744973,3507
1.665484,1.9382734,1.9554557,2.635495,3508
1.2562641,2.1666355,2.8882966,3.9576628,3509
1.9236841,2.1930373,2.005287,3.0891294,3510
2.2469661,2.2761097,2.277504,2.7914836,3511
2.062074,2.9275682,2.5397959,2.5583022,3512
1.5141317,1.9066467,2.412837,2.5541782,3513
1.5746822,2.178586,4.111126,2.7845192,3514
3.1224165,1.6965806,2.2634757,2.620338,3515
1.9438827,2.1762352,2.1886911,2.4191525,3516
1.471568,2.52763,1.7999905,2.6372025,3517
1.349694,1.9590828,2.1213875,3.3983355,3518
1.832739,2.8197103,1.9391447,2.3683498,3519
1.2186152,2.0712342,1.8532869,2.5811393,3520
2.307512,2.8127804,3.059505,2.567048,3521
1.5876794,1.4110559,2.317202,2.7209044,3522
2.3215182,4.0948195,2.5913005,2.9236188,3523
1.4212604,2.3302045,2.4548247,2.7900844,3524
1.3471284,1.6464714,3.0669231,3.0185826,3525
2.1263382,2.6844969,3.6439974,2.5734346,3526
1.8773884,1.9902183,4.0111976,2.8057706,3527
1.8491663,2.0987563,2.4622226,2.6124747,3528
1.8097309,2.2084427,2.194399,2.247806,3529
1.8415067,1.6928731,2.759941,2.9549778,3530
1.9621602,1.9717345,2.65514,2.4983988,3531
1.4023904,1.768814,2.5286467,2.5252001,3532
1.7314861,1.9508431,2.6678407,3.9147513,3533
1.3871361,2.4280417,3.5053604,2.3795357,3534
2.038078,1.7843277,4.250655,2.3935883,3535
1.5681351,2.0640347,2.0477233,2.7118773,3536
1.6524719,2.110569,2.608377,2.7961116,3537
1.4041458,1.9937625,3.051817,3.36069,3538
1.3831699,2.8811562,4.1357565,2.7285893,3539
1.6838496,1.9816922,2.9683344,3.2411754,3540
1.8558253,2.198669,2.3826885,2.617876,3541
1.4544675,4.0083194,4.567185,2.2891102,3542
1.7411999,1.7013496,2.5613465,2.6688986,3543
2.182181,1.9885471,1.8588152,2.7649763,3544
1.6843016,2.0926604,2.231976,2.7982562,3545
1.5324574,2.641231,2.6439762,3.4099479,3546
1.5669082,2.0163443,2.5799453,2.2416275,3547
3.1494694,1.7456957,2.4741518,2.2214348,3548
1.5785842,2.103227,1.9723647,3.6004763,3549
1.3853023,2.4712913,4.167375,3.0040245,3550
1.5305557,1.908903,2.7856562,5.6047387,3551
1.857759,2.3333397,2.952462,5.9490366,3552
1.3663337,2.1135511,3.6680362,6.202648,3553
2.529208,1.8156619,3.998234,4.1374598,3554
1.3225586,2.1965852,2.7222261,2.978117,3555
1.7798316,1.7498696,2.0193088,2.7883532,3556
2.1039588,1.7975689,2.3031552,3.3673136,3557
1.8286339,2.499918,2.0856216,3.6247218,3558
1.7688191,2.9497886,3.5287976,4.76229,3559
1.9908798,2.8524137,3.0006752,5.6027193,3560
1.8105236,2.2759187,3.2667723,4.983204,3561
1.6323485,1.6843237,2.7924337,3.4702747,3562
1.8212901,2.1023417,2.2165558,2.7464979,3563
1.4154179,2.0268655,2.2347724,2.5456076,3564
1.9592346,1.7441577,2.703739,2.5520167,3565
1.2328637,1.654158,2.2238784,2.6395843,3566
1.8542476,1.6065497,2.8155358,2.4892213,3567
1.494364,1.9801247,1.7556684,3.7819376,3568
1.8503548,1.7546155,2.599697,2.3412502,3569
1.7800012,1.7560465,2.0704918,2.7099788,3570
2.1841795,2.1099148,2.331296,4.138041,3571
1.9107306,2.1165378,2.976794,2.6040432,3572
2.4274566,2.4553242,2.6005423,2.8796902,3573
2.7706869,1.9115386,1.6093569,2.1057055,3574
1.5713674,2.0109508,2.2077997,2.4745576,3575
1.5012069,2.0681326,2.2125113,2.8162708,3576
1.563026,2.3091981,2.2606163,2.786272,3577
1.2848086,2.331142,2.2459931,3.9753835,3578
1.9599209,2.0115771,2.4943767,2.607316,3579
2.016095,2.047303,3.277265,2.0166702,3580
1.5693098,2.5060654,2.0484538,3.647286,3581
1.3901161,2.27895,2.2523906,4.2135825,3582
1.5987076,1.7846289,1.8240407,4.022732,3583
1.4781821,1.5938492,2.8948772,2.979304,3584
1.4040164,2.119197,2.7652082,4.1117787,3585
1.852475,2.0498013,2.5646014,2.3714058,3586
1.6343764,2.1690807,2.534724,2.6143968,3587
2.0441544,1.8820305,2.6593473,3.4971008,3588
1.6538635,2.2081726,2.3153307,3.1677418,3589
1.3753631,1.7660726,2.0571084,2.8432667,3590
1.2146025,2.4870803,3.0440576,2.976966,3591
2.561289,1.9615014,2.1188874,2.8281827,3592
1.9152672,2.3707871,3.4540367,2.5969346,3593
2.230017,1.849672,2.6710117,2.5772731,3594
1.8602363,1.6773292,2.6325169,2.8917425,3595
1.613909,1.5626,4.0566373,1.9390321,3596
1.9275669,2.1347804,1.8495321,2.4042573,3597
2.0269768,3.1085734,1.7932438,2.9891737,3598
1.461013,2.3168855,2.0519688,2.4108088,3599
1.523918,2.6974854,3.2057183,2.5208123,3600
1.5487195,2.7655096,2.274618,2.2409213,3601
1.896096,2.0387003,2.2314532,2.5551176,3602
2.5457065,1.6810179,2.0656292,2.9974601,3603
1.5020148,2.5035267,2.3723302,2.532827,3604
1.653988,2.2360156,3.0549097,3.0623877,3605
1.5919892,1.8183678,2.488434,4.1567764,3606
1.3854605,1.6502116,2.6193554,2.7350914,3607
1.537643,2.324509,2.8468134,2.9205303,3608
1.4355367,2.9833136,3.1542232,2.350366,3609
1.595969,2.8316684,2.2726932,2.6335263,3610
2.241897,2.1087863,2.3098457,2.019442,3611
2.483899,2.313809,1.6089965,1.9218721,3612
2.2041318,2.3338714,2.109467,2.146818,3613
1.5800439,2.9016361,2.2618845,3.1340172,3614
2.023561,2.7856433,2.0300767,2.3870668,3615
1.9353801,1.6982775,3.1798024,3.0696063,3616
1.49166,1.827959,3.9082744,3.022397,3617
1.5173413,2.1459956,2.7012498,2.0806901,3618
1.6275101,1.6569972,3.0247867,2.4612777,3619
1.3406292,1.9818069,2.4455333,2.999237,3620
2.1364222,2.5814373,2.7592347,2.7501051,3621
1.9027412,1.6626704,1.8636216,3.0718794,3622
1.929907,1.9155152,3.0422983,2.5349338,3623
1.819461,2.4196224,2.5601785,3.2942476,3624
1.4948536,2.4904225,2.9398456,3.4380243,3625
2.4121788,2.781882,2.3271186,3.2267075,3626
1.6965743,1.9829906,3.2280607,3.0178058,3627
1.7467691,1.6828592,1.9728539,3.1873138,3628
2.0388148,2.5479589,2.2913532,3.3398328,3629
1.696868,2.550319,2.067809,3.169357,3630
1.4659806,2.320401,2.4840047,3.279931,3631
1.4227511,2.225189,2.0765462,2.1343498,3632
2.1011217,2.232101,2.1289358,2.1542685,3633
1.2439718,2.168613,3.143991,5.8105316,3634
1.3377049,1.9264685,3.7755628,2.4666252,3635
1.8807253,2.277287,2.3092918,2.3354719,3636
1.843198,2.3694112,2.1376696,3.7240338,3637
1.7180343,2.0001876,2.0461864,1.983761,3638
1.4540678,2.162894,1.9052715,2.305391,3639
1.8705063,1.7009369,1.8888233,2.017788,3640
2.095227,1.9521065,2.0754783,2.9364376,3641
1.9414791,1.8272887,2.6507015,2.3240395,3642
1.7114114,2.2688756,2.3273418,2.0189455,3643
1.9596612,1.8672866,2.7412736,2.5984251,3644
1.9685702,2.147754,3.158995,2.0114527,3645
1.6089665,1.898958,1.9189935,2.5869029,3646
2.3749144,2.3575141,1.8465934,2.2160475,3647
2.0917659,2.01555,2.9012954,2.6085205,3648
1.3878607,2.043996,1.708383,1.9267735,3649
1.4286972,1.9948101,2.0323086,1.9211317,3650
1.9070256,2.2776287,2.9153636,2.4966867,3651
1.7492112,1.8804932,2.2370632,3.0177116,3652
1.9685915,1.551242,2.6371315,2.4079657,3653
1.6957693,1.6486045,2.911066,2.5816567,3654
1.7599472,1.8149997,1.8215023,1.9409584,3655
1.7255826,2.2469013,2.8609743,1.9937402,3656
1.7291358,1.9063425,2.5132957,2.621136,3657
1.8750314,1.6275178,2.8924742,2.0992131,3658
1.3777528,1.4917022,2.0219197,3.9578311,3659
2.1823373,2.8150544,2.1336148,2.6776276,3660
2.287295,2.387976,2.2313914,2.1181772,3661
1.7585751,1.7045046,2.5591846,2.088464,3662
1.5045565,2.0874603,2.1444495,2.6579123,3663
1.4893733,1.6859297,2.9403248,2.698183,3664
1.4795618,1.7775534,1.8453469,2.6906548,3665
1.9092056,1.6858003,2.028517,2.693844,3666
1.7842144,1.3998882,1.8222744,2.8622146,3667
1.3656946,1.8831853,1.9114163,3.1463315,3668
1.3685056,1.7815568,1.9084775,2.7482922,3669
2.0521662,1.9718733,2.0586755,2.4602826,3670
1.3974383,2.5293896,2.1163833,2.760227,3671
2.0199258,2.3451617,2.5300756,3.3483229,3672
1.6141118,2.1812785,1.997713,2.3289428,3673
2.2335477,3.319207,3.1220524,2.3133585,3674
1.7648759,1.9744254,2.0300417,3.6873603,3675
1.9112725,1.9079466,2.0121055,2.9409666,3676
1.4967016,2.3887482,2.2670267,2.5366259,3677
1.5233178,1.7572132,2.4889426,2.1889653,3678
2.1312969,1.6512693,2.1641736,2.879496,3679
2.3092637,2.1894321,2.8576412,5.6130977,3680
1.4443175,1.9016582,1.8970115,2.661465,3681
2.4307373,2.010521,1.9749621,2.749479,3682
2.028139,1.6932027,2.694263,2.4906316,3683
2.0766215,1.6566346,1.9700478,3.0295243,3684
2.1325972,2.0793238,2.844225,3.7852075,3685
2.4733803,1.9274719,2.132589,2.8616583,3686
2.090631,2.1180017,2.2530534,2.9206429,3687
2.019623,2.5970461,3.0725198,2.6057897,3688
1.6623876,1.9967128,2.4222393,2.6788127,3689
3.0276499,2.407296,2.4645698,2.4428644,3690
1.5159942,2.0848603,2.520159,2.608054,3691
2.225959,1.956593,2.7268147,3.714217,3692
1.5249196,1.621523,1.9816613,2.802988,3693
1.5810812,2.0873442,1.9375637,3.0915961,3694
2.380787,2.227021,2.359903,2.4743836,3695
1.7860086,1.9145612,2.7637286,4.5717435,3696
2.5336754,2.498928,2.9823232,2.7630122,3697
1.8964696,2.8328292,2.0660863,3.1684444,3698
2.0032835,1.9305627,2.903276,2.1420832,3699
2.2745612,2.1883368,2.1998544,3.686292,3700
1.3350077,1.950318,1.6934408,3.5880864,3701
1.6626215,2.2249959,2.0397682,2.2099366,3702
1.482107,2.1990697,3.2617068,2.1891167,3703
1.5932629,1.8192167,2.9744375,2.8458202,3704
2.1765141,1.9303272,2.0835545,2.8523836,3705
1.5162398,1.7677627,1.6600355,3.9036503,3706
1.7315549,2.1599169,3.104217,3.4796307,3707
1.6603969,2.1100907,1.944211,2.9305475,3708
2.1969543,2.4993997,2.18466,2.930759,3709
1.3687279,1.8350828,1.8429078,2.1747422,3710
1.3311267,1.7512426,2.8976872,2.605851,3711
1.8557155,1.7551006,2.380346,2.8412728,3712
1.7768177,2.0966485,1.7710027,3.0567632,3713
1.9829205,2.628755,3.1267912,2.6339965,3714
1.5692805,1.8548343,2.9371898,2.6596417,3715
1.4798841,2.1402636,1.908216,2.8280098,3716
2.5405185,1.5550702,2.3524427,3.227098,3717
1.4763741,2.530666,2.5566616,2.951549,3718
1.6884137,1.8214903,2.7936268,2.6402502,3719
1.6538053,1.6949834,2.048804,3.4592278,3720
1.5898811,2.4529052,2.073021,4.0262313,3721
1.7527878,2.006748,2.1639156,2.8626096,3722
1.621622,1.8970404,3.4186192,3.6189365,3723
1.4210376,1.5988108,2.2946918,2.8614502,3724
1.7228259,1.7750676,2.7533774,2.2271905,3725
1.5358022,1.7443845,3.3617022,2.2674327,3726
1.9476305,1.6437055,3.076388,2.422469,3727
1.408002,1.6858525,2.2057123,2.9439065,3728
1.7250546,1.8882651,2.134419,2.7588885,3729
1.6743356,2.0291307,1.9714878,2.6604524,3730
1.3726451,2.2789598,2.8088243,2.4319456,3731
