@RELATION 'Music feature'
%rows=3
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Amplitude, position and width of 4th spectral peak' NUMERIC
@ATTRIBUTE 'Amplitude, position and width of 4th spectral peak' NUMERIC
@ATTRIBUTE 'Amplitude, position and width of 4th spectral peak' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.017238524,1722.6562,10.0,3747
0.036558013,645.9961,9.0,3748
0.028907178,86.13281,2.0,3749
0.03917766,1248.9258,13.0,3750
0.030471884,1291.9922,16.0,3751
0.015153772,1851.8555,14.0,3752
0.008588862,6804.492,141.0,3753
0.014549902,1119.7266,12.0,3754
0.015383176,1851.8555,19.0,3755
0.016701747,2454.7852,13.0,3756
0.021357017,1808.7891,10.0,3757
0.020643018,1076.6602,11.0,3758
0.015567018,947.46094,4.0,3759
0.011105928,2713.1836,33.0,3760
0.02262669,861.3281,2.0,3761
0.013621872,2024.1211,10.0,3762
0.010640377,1636.5234,10.0,3763
0.013142468,4995.703,19.0,3764
0.017644025,5555.5664,140.0,3765
0.016927216,5469.4336,140.0,3766
0.016170686,1722.6562,12.0,3767
0.01499735,1162.793,14.0,3768
0.010976758,5383.301,28.0,3769
0.012996744,3100.7812,60.0,3770
0.014052282,1291.9922,10.0,3771
0.012909385,1937.9883,14.0,3772
0.018990654,1894.9219,13.0,3773
0.012306086,5211.035,202.0,3774
0.013690553,2368.6523,20.0,3775
0.010872476,1981.0547,18.0,3776
0.014099069,1808.7891,10.0,3777
0.013796843,947.46094,2.0,3778
0.011064276,1248.9258,8.0,3779
0.009783043,3660.6445,12.0,3780
0.013482962,1248.9258,11.0,3781
0.015732782,1033.5938,4.0,3782
0.011522508,86.13281,2.0,3783
0.007988061,1765.7227,10.0,3784
0.019876217,1291.9922,10.0,3785
0.015240276,5340.2344,8.0,3786
0.011873266,1162.793,17.0,3787
0.011337789,1205.8594,11.0,3788
0.011600218,1248.9258,2.0,3789
0.008705775,6029.297,23.0,3790
0.008010467,3703.711,73.0,3791
0.008294304,1851.8555,35.0,3792
0.0064667417,3660.6445,68.0,3793
0.007483467,1808.7891,31.0,3794
0.0064375424,2411.7188,28.0,3795
0.0085384855,1550.3906,6.0,3796
0.009828791,1808.7891,11.0,3797
0.007496757,2497.8516,10.0,3798
0.0053418544,2282.5195,19.0,3799
0.0079002725,1851.8555,18.0,3800
0.009826812,129.19922,7.0,3801
0.009785956,1162.793,18.0,3802
0.0057125543,86.13281,7.0,3803
0.007055745,947.46094,6.0,3804
0.0067000804,947.46094,4.0,3805
0.011505783,5598.633,140.0,3806
0.005785506,5512.5,21.0,3807
0.008448252,1722.6562,19.0,3808
0.0071442733,86.13281,5.0,3809
0.0059311185,5469.4336,136.0,3810
0.008486761,3100.7812,26.0,3811
0.007768244,1248.9258,18.0,3812
0.0060451264,947.46094,11.0,3813
0.0057108384,732.1289,6.0,3814
0.0053913984,1851.8555,8.0,3815
0.0052054496,1981.0547,8.0,3816
0.0040152264,2024.1211,13.0,3817
0.004810344,1808.7891,13.0,3818
0.0044620056,1593.457,7.0,3819
0.0039820466,559.8633,6.0,3820
0.0030769047,3789.8438,30.0,3821
0.0053389654,1248.9258,2.0,3822
0.005988308,1593.457,9.0,3823
0.0038347684,129.19922,6.0,3824
0.003232451,129.19922,9.0,3825
0.005878454,4306.6406,18.0,3826
0.004366454,1550.3906,39.0,3827
0.0062067187,5340.2344,29.0,3828
0.0047164154,516.7969,6.0,3829
0.0036611208,1722.6562,15.0,3830
0.0030189103,3746.7773,60.0,3831
0.0035851249,129.19922,8.0,3832
0.0035226827,1937.9883,17.0,3833
0.0023628538,602.9297,6.0,3834
0.0029479577,1851.8555,42.0,3835
0.0023030143,3531.4453,10.0,3836
0.0034052879,129.19922,6.0,3837
0.0026774544,2497.8516,25.0,3838
0.0030766067,1894.9219,10.0,3839
0.0020810342,86.13281,2.0,3840
0.0020268525,43.066406,1.0,3841
0.0032922705,990.52734,7.0,3842
0.0023586238,1291.9922,17.0,3843
0.0015332748,4909.5703,16.0,3844
0.0016712666,5727.832,23.0,3845
0.001352928,5813.965,39.0,3846
0.0016164067,129.19922,3.0,3847
0.0015187103,43.066406,6.0,3848
0.0012144435,5555.5664,28.0,3849
0.0013735989,5598.633,23.0,3850
8.9080055E-4,1636.5234,17.0,3851
0.0012172001,43.066406,4.0,3852
0.0012859046,129.19922,8.0,3853
7.7567605E-4,1722.6562,12.0,3854
8.335264E-4,1162.793,7.0,3855
7.3048734E-4,1894.9219,12.0,3856
8.1524794E-4,1981.0547,18.0,3857
4.474033E-4,3100.7812,16.0,3858
6.4982194E-4,2239.4531,32.0,3859
5.947352E-4,1033.5938,3.0,3860
5.18559E-4,1464.2578,7.0,3861
4.595182E-4,990.52734,6.0,3862
3.2856243E-4,1507.3242,12.0,3863
4.7805664E-4,1421.1914,7.0,3864
2.452474E-4,1894.9219,16.0,3865
1.991202E-4,1679.5898,15.0,3866
2.5754975E-4,1679.5898,20.0,3867
2.072639E-4,2067.1875,6.0,3868
2.9347226E-4,344.53125,1.0,3869
2.5000717E-4,1808.7891,15.0,3870
2.8004468E-4,1593.457,26.0,3871
1.5837979E-5,5598.633,127.0,3872
3.1285986E-6,2110.254,24.0,3873
